gene	importance
Slc48a1	0.0012119626895554523
S100b	0.0012060476772542152
Tuba1a	0.0012025785689104259
Atp2a2	0.0012015148052979313
Gm6061	0.0011996633205965425
Tpt1-ps3	0.0011972832355282422
C1qc	0.0011906044969516429
Lgmn	0.0011888664599183343
Rpl35a	0.0011876684412104493
Cox6a1	0.0011868108977612273
Ubb	0.001186523428229327
mt-Nd2	0.0011838172967958641
Calm1	0.0011805056738028506
Rnf14	0.0011801273712140452
Gm6272	0.0011789005646837066
Gm28439	0.001176744951519047
Malat1	0.001168309264211778
App	0.0011673347324467802
Rpl31	0.0011659918640269415
Eef1a1	0.0011589016219583559
Serpina3n	0.0011519205422576956
Rps15a	0.0011516970401643546
RP23-70B19.5	0.0011516642179817311
Tma7	0.001151565725729771
mt-Tq	0.0011455969678267192
Hexb	0.0011417815257486778
Ghitm	0.0011413611667807826
Gm13339	0.0011272065375248902
Atp6ap1	0.001126261838564555
Sptan1	0.001125383719204665
Gm7285	0.0011201514142808152
Mal	0.0011133073006211836
Gm5075	0.0011108803682088164
Eno1b	0.0011086752934728497
mt-Ts2	0.0011062151055423479
Gabra1	0.0011026971209583355
Fau	0.0010997453503274312
Qk	0.0010996390859941236
Mpc1-ps	0.0010977121623187483
Psap	0.0010961956843354873
mt-Nd5	0.001095994452907839
Tspan7	0.0010933051616449484
Ndufb11	0.0010930519406487534
Gm12231	0.0010922272806620098
mt-Tr	0.0010920215797270056
Eif4g2	0.001085537644551411
mt-Tt	0.0010848881216121591
Kcnq2	0.0010847650579569996
Gm10123	0.0010840461078002466
Stmn1	0.0010794497813435865
Gm9396	0.0010788738390453707
Rps21	0.0010731442048162237
Mbp	0.0010725385642578
Gm15483	0.0010723478084162898
Gm10126	0.0010659146708881745
Cryab	0.0010647030252004736
Lamp1	0.0010645584988296438
Gm15459	0.0010638427303428252
Zbed5	0.001063010266735716
Gm17511	0.0010625673160532345
Rpl38-ps1	0.0010610779976843686
Calm2	0.0010567733727603053
Map2	0.0010553466770322558
Maged1	0.0010540949440703139
Gm5844	0.0010523274804831112
Hexa	0.0010508128065839742
Rps3a1	0.0010473745700881494
Rpl13	0.0010458545430732382
Nnat	0.0010455519442272255
Ctsl	0.0010450275238304517
Gm15464	0.0010446260070618265
Grina	0.0010444525082420428
Ap2m1	0.001044319576124388
Eno1	0.0010381676804056285
Gm5905	0.001036220738030672
Nefh	0.001035871816309238
Egr1	0.0010356793373926566
Prkcd	0.0010350101507283712
Lmo4	0.0010334159051782865
Rpl32	0.0010310736215156538
Rpl38-ps2	0.0010270272472739969
Gm11410	0.0010268139528004287
Ppp2cb	0.0010165131545433249
Gm12338	0.0010153759586398637
Rnf187	0.001015258120610659
Gm10221	0.001015031175205438
Car2	0.001014787668298406
Rpl37rt	0.0010138441711928278
Gm28661	0.0010097099549998452
Purb	0.0010081574356377355
Gm1821	0.0010066420882308017
Rps19-ps6	0.001005339457594235
Kif5a	0.0010045713431427099
Gm14150	0.0010035210858561404
Ptgds	0.0010015882135404205
Ccl21c	0.0009961011960021653
Rps27	0.0009947553886658742
Fkbp1a	0.0009943410147845045
Gpx4	0.0009941177693014289
Gm4613	0.000993984336959133
Scd2	0.0009920712187585206
Tmsb10	0.000990506413093212
Apoe	0.0009899581108554901
Gm5644	0.0009891288775458844
mt-Nd4	0.0009868133679925364
Cacnb4	0.000982712638625417
Rps17	0.0009816905994978146
Cox6b1	0.000981491768096095
Oaz1-ps	0.0009814075200158209
Rheb	0.0009798861334260813
mt-Nd3	0.0009788554796278245
Cpe	0.0009753665649298875
Rpl18a	0.0009737756879170928
mt-Nd4l	0.0009736107510629624
Gm6977	0.0009731310773575082
Gm5514	0.0009726850099326081
Homer1	0.0009726050227594623
Rpl37a	0.0009685879182453779
Cox6c	0.000968292649750521
Stx1b	0.0009680321423653191
Dnaja1	0.0009678526718223627
Rpl34	0.0009661824660511831
Galnt16	0.0009657153882941427
Gm8451	0.0009655368550220384
Rps11	0.0009643716749927886
Oaz1	0.0009635372920529687
Arf3	0.0009622272328490731
Akr7a5	0.0009619756225165838
Rpl17	0.0009611875544699527
Gm9843	0.000960406438881777
RP23-269H21.1	0.0009576091323606096
Wdr89	0.0009575275647030635
Rplp0	0.0009497295746713458
Eef2	0.0009490196227399663
Tspan2	0.0009483030996478175
Rps9	0.0009478915810972439
Hspa8	0.0009458030622558641
Trf	0.0009443669150066673
Emc10	0.0009442982478070363
Gm10275	0.0009421876939143802
Rtn1	0.0009387270551338998
Ppp3cb	0.0009386910144632412
Mal2	0.0009384724762995999
Rps15	0.000938086407606785
Rpl8	0.000938067396998214
Pcsk1n	0.0009365185845609232
mt-Tk	0.0009356382745481518
Gm7331	0.0009354754577022263
Gnas	0.0009345575775869099
Rtn4	0.0009323586761640916
Rap1gds1	0.0009321890855985445
Nefl	0.0009319384640897373
Rpl10	0.0009317987374913916
Grn	0.0009298824473162316
Rpl17-ps5	0.0009297295247707638
Aplp1	0.0009293340345053253
Selenow	0.0009290763865711434
Gm16418	0.0009288006202619384
Camk2n1	0.0009275674595107449
Rpl28	0.0009271357249904429
Cox5b	0.0009259728080754569
mt-Ti	0.0009243080260449805
Rpl26	0.0009235329942230245
Smdt1	0.0009223731386712944
Ckb	0.0009221468823633312
Atp5a1	0.0009218783599469019
Nptxr	0.0009210512830705716
Ndrg4	0.0009206106302989843
Atp5j2	0.0009179636082362534
Gm10269	0.0009176959432714547
Dnm1	0.0009175404429523745
Rps10	0.000917484018444453
Pllp	0.0009170893583553749
Gm11512	0.0009164243167795474
Got1	0.0009162470190605224
Spock2	0.0009155664567275867
Ppp3ca	0.0009154252176137025
Gm11425	0.0009150849909795437
Rpl22	0.0009150623016487649
Cox5a	0.0009148812641215228
Napa	0.0009145855783637784
Thra	0.0009145454514396638
Cox7b	0.000911738895276617
Celf2	0.0009110564641608367
Mobp	0.0009087695726828289
Zfp365	0.0009073993200108092
Ndufv3	0.0009069200276646278
Reep5	0.000905373209610744
Uqcrq	0.0009029466995133274
Clec7a	0.0009019233321144202
Rps18-ps3	0.0009008040302715216
Gaa	0.0009006468291232682
Slc1a2	0.000900290871446456
Tmem176a	0.0008992805364409894
Fasn	0.0008975937102835709
Rpl36a	0.000897299781837121
Rpl19	0.0008966292643049394
Rida	0.000896004761277039
Sncb	0.000895906146597062
Nap1l5	0.0008956653229755812
Gm21685	0.0008953626268780403
Stmn2	0.0008936902866559644
Ywhah	0.0008923309286838292
Mrfap1	0.0008916932046960968
Rpl22l1	0.0008916519182475796
Rps20	0.0008903017697017874
Cnp	0.0008899723232992312
Gm4705	0.0008898932142952475
Arc	0.0008891090500999924
Rpl9	0.000886900642124062
Hdac11	0.0008845795164745413
Sirt2	0.0008839058981806521
Rpl19-ps11	0.0008826695407877577
Hs3st2	0.0008826260297461063
Rps4x	0.000882361194675752
Sparcl1	0.0008819872862939766
Rnf208	0.0008817694870906781
Rps23-ps2	0.0008808144249253449
Rps23-ps1	0.0008801304105980884
Ftl1	0.0008798218552817395
Nrxn1	0.0008770603862329498
Cplx2	0.000877024309098534
Cox7c	0.0008761743136565056
Ubc	0.0008757834600562461
Hpcal4	0.0008751005956534056
Syn1	0.0008749513534300246
Atp6v1b2	0.0008738682311410598
4930426I24Rik	0.000873593500639533
Atp1b1	0.0008733145079461686
Gm4366	0.0008730470323323228
Apod	0.0008726043992569927
Atp6v0d1	0.000872550090204408
Rps6	0.0008714927406738306
Camk2a	0.0008702034217701838
Tspyl4	0.0008696964499924586
Serpine2	0.0008691002856333605
Gm11966	0.0008690824724417805
Tma7-ps	0.0008677698603694416
Gm15564	0.0008670361002796315
Cd81	0.0008665833590943434
Rpl9-ps6	0.0008654612663066818
Rpl34-ps1	0.0008647422385395306
Gng13	0.0008637483782595402
mt-Co1	0.0008632182776906341
Qdpr	0.0008629385521843596
Gm11942	0.0008626930674553124
Brsk1	0.0008624612004925308
Atp5g3	0.0008615481506660851
Rpl28-ps1	0.000860446089118052
Slc22a17	0.0008597296713035833
Tubb4a	0.0008588981290898312
Cd63	0.0008587681753344249
Snap25	0.0008583272217563986
Gabarap	0.000858187434138465
Kif3a	0.0008570418126987763
Rps8	0.0008566844993456508
Rps7	0.0008562121484824054
Nptx1	0.000855913100615153
Scamp5	0.000855101048791523
Rps13	0.0008547835765210981
Gm10343	0.0008546962209994112
C1qtnf4	0.0008543630933028541
Slc25a5	0.0008543001086251055
Ywhag	0.0008541318363682267
Eef1a2	0.0008538414637360382
Dlgap3	0.0008535114813308462
Pgk1	0.0008530174235416494
Kif1a	0.0008526065796032265
Gm7866	0.0008510222636032762
Gm12918	0.0008509154711928923
Rpl11	0.0008506440166309703
Pnmal2	0.0008502877762761645
Usmg5	0.000849430274071558
Psd	0.0008492999531139349
Rps19	0.000849040648754777
Rps3	0.000848984010764575
Selenop	0.0008463207625468305
RP24-91J7.1	0.0008454622598053184
Mt2	0.0008450350713203164
Slc17a6	0.000844490788304303
Plekhb1	0.0008421162470019666
Rps12-ps24	0.0008411488329227327
Gm5963	0.0008397520085733274
Cox7a2l	0.0008392035432957008
Mdh2	0.0008370566784046565
Stxbp1	0.0008366185636600244
Gm10180	0.0008359955861579173
RP24-142I9.2	0.0008355767526022173
Laptm5	0.0008348302384670203
Ndufb6	0.0008346355455527914
Gm13226	0.0008342153458533561
Prdx6	0.000832867007013969
Gpm6b	0.000832650242832211
Agap2	0.0008318758505459438
Synj1	0.0008314070584082095
Ttn	0.0008313948745096913
Rpl39-ps	0.000831025736272377
Gm19366	0.000830989795545844
Mog	0.0008304054179437395
Syngr1	0.0008295133017916094
Timm22	0.0008293049174566316
Ndufc1	0.0008279219967618499
Aqp4	0.0008270551214910964
Nap1l2	0.0008244611263371029
Sparc	0.0008233588687669172
Atp2b1	0.0008226631947378411
Serinc1	0.0008223882009005186
Kcnj10	0.0008219730369070915
Naca	0.0008216834757761497
Bola2	0.0008215153498043311
Atp6v1e1	0.0008212407290448534
Gm13202	0.0008209236214385746
Slc25a18	0.0008199690000102981
Atp5e	0.0008199146217098682
Mag	0.0008188291530737417
RP23-149L23.1	0.0008185039061286591
Hsp90aa1	0.0008182230185638376
Igfbp5	0.0008181293585034268
Gm10443	0.000817251596954402
Tusc3	0.0008166006639479584
Rps14	0.0008150313433127637
Cox4i1	0.0008149502051178921
Rpl23	0.0008137156185804576
Rpl27a	0.0008119731083194059
Atp6v1a	0.0008118946273047385
Gm3244	0.0008107052748902316
Gm8326	0.0008100877995943628
Rpl35	0.0008096179190096931
Cd9	0.0008091303421583383
Gria1	0.0008057440319465303
Atp2b4	0.0008051419101869099
Mir703	0.0008049066312825395
Npc2	0.0008047739154280235
Dynll2	0.0008034859939989795
Gm10169	0.0008018089006405011
Gm10136	0.0008007064376904793
Gm4459	0.0007999139691728113
mt-Atp6	0.0007992562310265772
Gm14859	0.0007991215851852406
Gm27177	0.0007990612990317848
Oxt	0.0007982353087294266
Ost4	0.0007976853876288879
Rpl3	0.000796378230853159
Gabbr1	0.0007962533895034951
Rps28	0.0007957594299413809
RP23-246F14.1	0.0007954248332565882
Rps12-ps19	0.0007949357628113687
Rps18	0.0007939197022487318
Rpl36	0.0007935596866290031
Ywhaz	0.0007928481091294315
Igsf8	0.0007919951002297056
Fabp5	0.0007912807998517161
Gm7363	0.0007898378036668708
Rpl22-ps1	0.0007892097641975252
Gm11628	0.0007889474379939513
Rps13-ps5	0.000787161948232657
mt-Cytb	0.0007868851607712964
Pcbp1	0.0007862316575165158
Ndufa1	0.0007860466871738638
Ndufa6	0.0007822169171677343
Cplx1	0.0007820345556984263
Hint1	0.0007813522362519462
Rpl30-ps1	0.0007798995575179745
Gpr37l1	0.0007794394168963233
Nptx2	0.0007791401806766862
Nfib	0.0007756168464360867
Uqcrh	0.0007737493874577541
Chchd10	0.000773526911528136
Tcf25	0.0007733229281513022
Hsbp1	0.0007706890444940039
Actb	0.0007705258517631081
Csrp1	0.000768345118674737
Gng3	0.0007674555457515544
Gm15427	0.0007643190255046092
Atp5j	0.0007642977748586498
Dpysl2	0.0007639985041216483
Gm7536	0.0007615004052346156
Canx	0.0007606680428736975
Asxl2	0.0007600485927807995
Desi1	0.0007577038655159092
Rpl29	0.0007558970217701993
Dbi	0.0007553007858216291
Gdi1	0.0007552026128053599
Hsh2d	0.0007535315943040865
Cox7a2	0.0007530053173076357
Ntsr2	0.0007527564532044656
Aldoc	0.0007522343414261398
Gm15590	0.0007519561704512484
Gm26384	0.0007513034619662561
Gm6472	0.0007512123022651796
Rps24-ps3	0.0007509098341416191
Cdk5r1	0.0007504659147385573
Gm5620	0.0007491801386967857
Scn2b	0.000746980272322808
Eno2	0.0007468703171752037
Hnrnpa1	0.0007467404567016751
Tmem30a	0.0007466354752257515
Sez6l2	0.0007463537968597708
Rpl31-ps12	0.0007461449913499522
Phyhip	0.000746116005487893
Ugt8a	0.000744139616041328
Ncdn	0.0007439767837948061
Rps5	0.000739745008700612
Mt1	0.0007396662655147344
Serf2	0.0007373832767320709
Gm24276	0.0007339705106438794
Vim	0.0007322654341503528
Cck	0.0007300991598376332
Gstp1	0.0007297758213581357
AC149090.1	0.0007296319358648673
Gins1	0.0007284501326332083
Rps29	0.0007269497824950614
Cpne6	0.0007265496859863228
Uchl1	0.0007256048705846795
Ndufa3	0.0007225806325944833
Rpl30-ps11	0.0007195571047706276
Gm15599	0.0007182040198004692
Tsc22d4	0.0007168789275519595
Tmem256	0.0007147135426480925
Gm28555	0.0007145104161042631
Rps15-ps2	0.000714437922424767
Atp1a3	0.0007130719201115103
Laptm4b	0.0007103557453634049
Gm14407	0.0007101378272170915
Gm10039	0.0007093144551302493
Rpl21-ps11	0.0007063329761002009
Olig1	0.0007055336271577225
Junb	0.0007043634146279839
Bsg	0.0007040927699256386
Il33	0.0007034883118595824
Itm2b	0.0007012863459862904
Gm14915	0.0006998235913833331
Mlc1	0.0006982016674709537
Tuba4a	0.0006968151210210755
Gm20900	0.0006965167326649586
Hmgcs1	0.0006950727035055257
Lap3	0.0006943838311921532
Mir6236	0.0006907907147577374
Ctsa	0.0006901802964080113
Ifi27	0.0006887328852259145
Gm5575	0.0006858724189728375
Gm13509	0.000683191332042192
Cbx6	0.0006820830743852857
Vsir	0.0006809631038512164
Man2b1	0.0006796687870721178
Tpp1	0.0006776426360126632
Grcc10	0.0006763167246567117
Gm9493	0.0006755118200678343
Epn1	0.000675341756071087
Tpi1	0.0006736156291465415
Selenof	0.0006727626052625405
Dlg4	0.0006717966356171721
RP23-6C18.3	0.0006696847320390332
S100a16	0.0006679200153828585
Mpeg1	0.0006674774588247782
Gm15772	0.0006655235207312907
Nrxn2	0.0006617899514311399
Gm8129	0.0006598907312583735
Gm10036	0.0006543584730462211
Fa2h	0.0006539120250766288
Gm8797	0.0006527933729769227
Aldh1a1	0.0006513219236895029
Lgals3bp	0.0006506128273471123
Gm9703	0.0006491185904556723
Glo1	0.0006482709630708886
Cx3cr1	0.0006437442707517333
Cnot3	0.0006406036019601517
Taco1os	0.0006361979009996815
Hsph1	0.0006353488243085187
Gpm6a	0.0006336173564221842
Ndufs5	0.0006324235799831951
Cd52	0.0006313202092761697
Plxdc2	0.0006282999138617699
Csf1r	0.0006279679535561463
Gm11223	0.0006275078374737412
Gm8464	0.0006262597939287244
Gm3699	0.000625659881268976
Fam134b	0.0006235212016395143
Gm6030	0.0006232331253780297
Lgi3	0.0006231278019860921
Gm4995	0.000619051857971751
Gm6450	0.0006152256218452712
Erdr1	0.00061296402826926
Rps19-ps7	0.0006127659339830216
Atp6v1c1	0.0006117406199887087
Nr4a1	0.000603481093299183
Ermn	0.0005966187754699889
Jund	0.000596485155704174
Ide	0.0005957098729082761
Itgax	0.0005887740970907066
Pmp22	0.0005786967662985877
Rpl18-ps2	0.0005664097241935779
S100a6	0.000557280547218913
Gm5312	0.0005538690799066736
Hspa5	0.0005529430805802963
Fcer1g	0.0005514537062945278
Evi2a	0.0005492469462894837
H2-D1	0.0005436321118309388
S100a13	0.0005426045710078962
Gm24245	0.0005359225415631452
Olfr912	0.0005239338959932602
Neat1	0.0005138528096918966
Gm8055	0.000512804260087571
Itgb5	0.0005095007979073563
Ifi27l2a	0.0005032768416320533
Smyd4	0.0005008993280352964
Gm6767	0.0004898356755659433
Olfml3	0.00048602011574900233
Gm15487	0.00047743599487583656
Dxo	0.0004758358176696527
Ftl1-ps1	0.00047506100923341415
H2-K1	0.0004731496951421072
Gm45212	0.0004717285934372199
RP24-427L24.1	0.0004634968153451046
Tbx1	0.00046336650103184204
Gm24265	0.00045862192186670747
Gusb	0.0004562488233093783
Gm24270	0.00045364225996605533
Ighm	0.0004519475717178742
Gm15516	0.0004499033382178852
Pdlim2	0.0004487819540582911
Gm23624	0.00044637034437995204
Cd68	0.000444276002937768
Fcrls	0.00044174728816943865
Tmem176b	0.00043868628784141133
Fos	0.00042665527257680386
Ghrhr	0.0004170797775564379
Rnf130	0.00041607688235874236
Cyba	0.0004001151218016443
Anxa3	0.0003936741019210946
Olfr912.1	0.0003872829918911184
Gm5100	0.0003859016964266739
Dusp1	0.00038354203187519
Bcl2a1b	0.00037460912210405503
Gm10243	0.0003599972975112142
Slc22a30	0.0003598089327670558
Gm24407	0.0003592448499351772
Atp6v0c-ps1	0.00035053358616524166
Gm36737	0.00034678090168843815
Gm44573	0.00033953231496860125
Plek	0.0003381989920686347
Fcgr3	0.0003379543594314651
Lag3	0.0003218595882275957
RP23-419K14.11	0.0003121411138293879
Olfr685	0.00031099265268617096
Srgn	0.00029564681251153347
Gm16867	0.00029376053638392345
Fzd5	0.00027256367422578287
Mir684-1	0.0002658208325731491
Fam205a4	0.0002581267278909906
Spp1	0.0002578316341788704
2610016A17Rik	0.00024198207209820448
Cd14	0.00023319216990403562
Gm42959	0.00022798272892047655
Gpnmb	0.00022007564678447165
Fcgr2b	0.00021463237855263024
Hcrt	0.00021159979442991457
Cd53	0.0002033548218805632
Ccl3	0.00019234376150325342
Lyz1	0.000187439340327883
Gdpd3	0.00018370680101485582
H2-Aa	0.00014114451628475069
H2-Ab1	9.076193230670937e-05
Clspn	7.951349648262659e-05
RP24-531B21.5	7.390988450222782e-05
Wfdc17	7.388475608221016e-05
Klhl35	5.8373134893056094e-05
