gene	importance
Stx1b	0.0009901544892921101
Ywhah	0.000983790364921848
Pnmal2	0.0009826547833388579
Rps10	0.0009821922171312156
Aldh1a1	0.000982007952297992
Rpl29	0.0009814108731167727
Tuba1c	0.0009807392043105062
Rpl34	0.000980142261271599
Tubb2a	0.0009794456894727062
Gm10136	0.000978893232682349
Prkcd	0.0009788478109048304
Rpl36al	0.000978095006621166
Nomo1	0.0009750288126760861
Ndrg4	0.0009749360753106207
Rps12-ps19	0.0009735004821655797
Dctn1	0.0009730073310689121
9330162G02Rik	0.0009717885971749468
Tspyl4	0.0009712359106054267
Nefh	0.0009712204528596682
Rpl31-ps12	0.0009697107369817434
Hexa	0.0009691119501434293
Trp53inp2	0.0009681000540182001
Grn	0.0009665521667616058
Rpl31-ps14	0.0009661102907482728
Gm13202	0.0009646390762606509
Rps6	0.0009637580593346207
Idh3b	0.0009629612363474545
Lyz2	0.0009629556810566615
Gm15464	0.0009608213453927277
C4a	0.0009597575337858318
Ugt8a	0.0009578438392918405
Eif4g2	0.0009575780606758162
Oaz1-ps	0.0009573185054336559
Rpl8	0.0009570622843064478
Itm2b	0.0009557265382754605
Ndufa1	0.0009471110481235217
Phyhip	0.000947090264735456
Ndufa6	0.0009465424871732032
Syt4	0.0009453000463972036
Gm5963	0.0009446130690945948
Rps12-ps5	0.0009391212711665044
Cd63	0.0009360400558128276
Gm5844	0.0009339187856016699
Cox7b	0.0009306207441087653
Scn1b	0.0009290498846402607
Serf2	0.0009281486804339253
Rpl30-ps1	0.0009277975733458773
Akr7a5	0.0009230926290522575
Trim32	0.0009148321459570797
Rps13-ps5	0.0009132043554883766
Agap2	0.0009114180892147386
Gm8055	0.000909603139029228
Ctsa	0.0009048613908039343
Aplp1	0.0008911493240974648
Ubc	0.0008886709287129229
Tpt1-ps3	0.0008886443868434518
Rpl22-ps1	0.0008880629964978617
Npc2	0.0008835746493672116
Gm11628	0.000882041075709299
Tmem189	0.0008791266229861529
Itgb5	0.0008743496946100887
Mpc2	0.0008701414689678088
Podxl2	0.0008667032771836088
Gm24245	0.000866596232140895
Rpl38-ps2	0.000866264606441037
Fcrls	0.0008635839732835772
Tmem254b	0.0008619977669747004
Gm4076	0.000861015572576116
Tmem130	0.0008608191727151892
Gm24276	0.0008553931340722315
Pllp	0.0008467126002704387
Gm13456	0.0008460566963106509
Rps4x	0.0008414244055571353
Gm5735	0.0008355923959223113
Gm15564	0.0008336632774729505
Gm12174	0.0008303592225128968
Trnp1	0.0008301190471434669
Gm9493	0.0008238436810755677
Ide	0.000820841167127678
Erdr1	0.0008202386607238694
Atp5l2-ps	0.0008173681655522623
Gm15599	0.0008159185759799428
Gm20302	0.0008101119376211171
Fabp5	0.0008096065838392319
Gm10343	0.0008069615941785787
Gstp1	0.000803106409072836
1500015O10Rik	0.0008029295734162466
Gm10243	0.0007918141765852118
Nnt	0.0007831708749884672
Asxl2	0.0007769504230264674
Gm9396	0.0007533677054420162
Gm4735	0.0007462165059522118
S100a6	0.0007418999012474974
Gm9703	0.0007401833212101861
Cartpt	0.0007397588974656972
Pmp22	0.0007187257179828458
Gm11223	0.0007119245505983139
Gm27177	0.0007083440930735343
Mir6236	0.0007011436885712363
Kctd17	0.0007003871258155136
Arc	0.0006976614328561856
Tenm1	0.0006844025348386934
Gm6023	0.0006843257779985511
Olfr912.1	0.0006826350347612659
Gm6767	0.0006815092580596493
Cx3cr1	0.0006804574944166647
Cd52	0.00067547886588579
Gm11694	0.0006722706620589835
Gm13461	0.0006666361313654752
Hnrnpa1	0.0006631354540199029
RP23-419K14.11	0.0006451307762491364
Gm10157	0.0006441922313818379
Fcer1g	0.0006359479879934111
Gm12944	0.0006347381505738156
Itgax	0.0006024043529445829
Gm7482	0.0006002249479504372
Gm8464	0.0005976539430011105
Gm12411	0.0005950881218471005
Gm5100	0.0005891917587523925
H2-Aa	0.000573284495319769
Gm27046	0.0005644559934424831
mt-Tk	0.0005553438914350279
Cnot3	0.0005301749300218522
Lag3	0.000529268208307052
Gm21887	0.0005267318061923589
Mpc1-ps	0.000521327489774723
Mir6240	0.0005094356242093008
Smyd4	0.0005046925068279606
Olfml3	0.000483314283378967
Gm16867	0.00048164842744651134
Dxo	0.00047210618945967703
Oxt	0.00046429010805479045
Spp1	0.00044987157605200126
Gm15487	0.0004450888657121722
Gm24270	0.00044416031935707434
Fos	0.00042704007482164346
Fcgr3	0.0004054554658508438
Cd14	0.00035876459514090365
Cd68	0.00035309408778320245
Plek	0.00032154144496206085
Hcrt	0.00029075734476893724
Gm45212	0.0002871322745910774
Gpnmb	0.0002835093591436775
Gdpd3	0.00023849222697085325
Olfr391-ps	0.000233280111687437
Ikzf4	0.0002243622919168187
Fcgr2b	0.00021582924671526523
Gm14602	0.00020713726438979468
Klhl35	0.00020190328313277877
Lyz1	0.00015399806370799407
Runx1	0.0001434943035756393
Ssc5d	0.00013924718786064534
Ccl3	0.000122491951290453
2610016A17Rik	0.00010569538287817897
4930426I24Rik	0.00010166884637546149
Clspn	6.18133561830826e-05
