gene	importance
Hexa	0.001874451949987499
Gpi1	0.001873735533809861
Vsnl1	0.0018705195874437728
Cox6b1	0.0018666062979329021
Gm19243	0.0018638839109168517
Gm11826	0.0018548421344454012
Gabarap	0.001852192276988245
Gm26917	0.0018501293122209922
Rpl8	0.001849984662295383
Ptprs	0.0018447433038326579
Vps8	0.001842586054941853
Camk2n1	0.0018388380779978855
Dync1h1	0.0018364533878201294
Akr1a1	0.001832692075541963
Gm8355	0.0018273814010372619
Rtn4	0.0018248399744364597
Cox4i1	0.0018235233698585226
Yars	0.00182144543170875
Tcf25	0.0018206999514846136
Rnaset2a	0.001820147819463864
Lamp1	0.0018198758282413534
Rpl18a-ps1	0.0018170041115242914
mt-Ti	0.0018085789713825197
Grn	0.001803422399352633
Bsg	0.0018026225763506907
Calm2	0.0017915425967582087
Vtn	0.0017912174238562148
Scrt1	0.0017877120217402694
Eef2	0.0017722933384144944
Pgk1	0.0017722171041453254
AC149090.1	0.0017716194866225254
Psap	0.0017700705734488005
Map2k2	0.0017670739275127115
Fth1	0.0017626748823270776
Saraf	0.001759623056359406
Sez6l2	0.001758472849706286
Actb	0.0017491952312758882
Tprgl	0.0017446028104183308
Gm28661	0.001730287022363143
Clu	0.0017250658529901432
Mbp	0.001723157231538548
Aldoc	0.0017194321439353286
Gm17541	0.0017185890612625965
Snap25	0.0017079133276799467
Eef1a2	0.001704993833831751
S100a1	0.0017007512439275395
Tmx2	0.0016943892947358227
Rps15	0.0016907001985284418
Olfm1	0.0016901864483136358
Rpl27-ps1	0.0016878426324658435
Htra2	0.0016875083345777393
Sh3bgrl3	0.0016840120047004925
Bin1	0.0016821569015574923
Atp5j2	0.001679657165055067
Ctsa	0.0016764795633560472
Ubc	0.0016748752480927995
Atp6ap1	0.0016713671692992953
Atp5d	0.0016683650043129627
Gm15564	0.00165139177203745
Stx1b	0.001650008167539841
Tspan3	0.0016413532343455585
Thy1	0.0016406947787845898
Rac1	0.0016398884701041372
Mdh1	0.0016365198740895546
mt-Nd5	0.0016339855396806354
Ppp3ca	0.0016314654952276346
Cck	0.0016275719347218732
Chchd10	0.0016259220510100672
Atp5a1	0.0016170383146651445
Fcrls	0.0015997577118369453
Grin1	0.0015939714794521746
Rtn3	0.0015910447179071521
Hsp90aa1	0.0015806445167126676
Rtn1	0.0015781044725570834
Psmb4	0.0015706350865007936
Scn2b	0.0015545688416152028
Maged1	0.001549769859659594
Nrsn2	0.001546366043294967
Tmem59l	0.0015443419015804224
Rps27rt	0.001543579205706992
Man2b1	0.0015317096445468233
Atp1b1	0.00151300298633209
Ptgds	0.0015105195491855257
Rpl28-ps3	0.0015068557835359161
Ifi27	0.0014988532498771729
mt-Nd3	0.0014686218143595221
Stxbp1	0.0014498439583846875
Ighm	0.0014414917127629383
Map1lc3b	0.0014392110348783996
Neat1	0.0014265994147410665
Gm10243	0.0014119529472441325
Gm8326	0.0014080390961965323
Rps21	0.001403929053642017
Ubb	0.0013964013293451879
Ly86	0.0013846416166679004
Tubb4a	0.0013541119685603505
Gm4750	0.0013529574642091474
Ppt1	0.0013483054322948778
Zfp30	0.0013283007941298104
Mios	0.00132608668357695
S100b	0.0013241749662059334
Arpc1b	0.0013061301113496523
Gm28438	0.0013026959570248764
Lgmn	0.0012875333661665155
Gfm2	0.0012800600330371988
Olfml3	0.001262545795471071
Cachd1	0.0012495356005085838
Gm14138	0.0012381014375280226
mt-Nd2	0.001237645752171421
Uqcrq	0.0012279592841264752
Calr	0.0012207264711198314
Scd2	0.0012094130105375909
Cd34	0.0012054602019689383
Gm26723	0.0011971718861330546
Laptm4a	0.001185369434068132
Lgals3bp	0.0011457305694187157
Tbx1	0.0011263459385563212
Gpr34	0.0010925116562175187
Cd68	0.0010905086481335915
Slc1a2	0.0010704884583558293
Mir6240	0.0010430929992274317
Laptm5	0.0010429674256185
Itgb5	0.0010299377694913544
Yipf2	0.0010117322247468327
Plek	0.0009958518300737017
Tnfrsf1a	0.000993142212406663
Fcgr3	0.0009828629217155593
Adssl1	0.0009818134264840473
Cd53	0.0009566104754697996
Mir6236	0.0009542742809291056
St3gal6	0.0009350551859342852
Sept5	0.0009317783267743754
Fcer1g	0.0009136063106234309
Cyba	0.0008780587928705982
Psmb8	0.0008655609776650564
Gusb	0.0008615414322026254
Gm42959	0.0007980676584734437
Pom121l2	0.000786747664820601
Gm6210	0.0007544755380678803
Srgn	0.0007516832819134884
Ctsh	0.0007493249664774011
Gm26631	0.0007180532779344136
Vsir	0.0006534333706105878
Spp1	0.0005298848956291452
Fzd5	0.0004840769654033638
H2-Aa	0.0004753258725433918
Gpnmb	0.00047084785548585125
Fcgr2b	0.0004330310124535195
Lag3	0.0004233916912238308
Gm45212	0.0004055868263076125
Cd52	0.0003829614379723586
Rimbp3	0.0003769713477363081
Itgax	0.0003715131555875943
Lyz1	0.0003699988580626711
Cd14	0.00035892422348437493
Gm26716	0.00022718241424333127
AU020206	0.00019717410297884888
Gpr55	0.0001814144579114446
