gene	importance
Gm8326	0.0017543089740359066
Tnnt1	0.0017524618243700582
Scn1b	0.0017439057826935315
Rpl28-ps3	0.0017437694422800197
Gm8623	0.0017412668523675966
Rpl18a	0.0017368766267584475
mt-Ta	0.0017357334987342379
Gm7899	0.0017347161325361017
Cldn11	0.001733920985282972
Tuba1a	0.0017203347330457127
Ptgds	0.0017125970640703295
Gm14173	0.0017008985283804329
Atp1b1	0.0016883299594540784
Gm17541	0.001684026191306825
Cyp46a1	0.0016812389429928132
Ndufa4	0.001680762008116329
Gm13339	0.0016800430201835892
Aar2	0.0016773094482833513
Cnp	0.0016771553633988946
mt-Tw	0.0016747668527936248
Uchl1	0.001673828041524097
Cox4i1	0.0016687240689206096
Prkcd	0.0016533166396818274
Ptprs	0.0016468879172504888
Rpl26	0.0016429436893031306
Atp5j	0.00164254688485603
Camk2n1	0.0016424761508797643
Rpl37	0.0016382832371831654
Nudt11	0.001621476813857636
Sptbn2	0.001616367425856312
Atp6v1b2	0.0016153432108457105
Erdr1	0.0016151284578091738
mt-Tv	0.0016065047249812726
Rnf187	0.001604732806010683
Gabbr1	0.0016046082191834522
Gm12155	0.001598521109154212
Pcsk1n	0.0015957472148283199
Cox6a1	0.0015920362520612445
Gm14630	0.001588401462765411
Slc46a3	0.0015862264494208571
Cbln4	0.001579881128091628
Rps9	0.0015773266375338013
mt-Nd4	0.0015748341511757945
mt-Th	0.001572743933731526
Ywhaz	0.001572150559338828
Psap	0.0015608599303200737
Pgrmc1	0.0015585716089209683
Oaz1	0.001557076861541163
Npc2	0.0015556252617038436
Rps27-ps1	0.001555103338161854
Ndufb9	0.001551996877562017
mt-Nd5	0.0015517655740046002
Nsmf	0.001544827866492926
C1qtnf4	0.001544179352363819
mt-Te	0.0015374267720091516
Ctsa	0.0015330797706513658
Gpr37l1	0.0015305357758000871
Zfp30	0.001529292837987628
Ube3a	0.0015256497370343413
mt-Atp8	0.0015226292043173184
Gm4750	0.001518533097890513
Prkacb	0.0015126225693273684
Gm13341	0.0015083358642123874
Ndrg4	0.0015071854171742588
Rabac1	0.0015060194873970747
Ly6e	0.0015049149518657084
Mpc2	0.0015014274535280377
Sh3bgrl3	0.0014997757001041446
Ubc	0.0014988012756155943
Tubb4a	0.0014983839474378704
Sez6l2	0.0014976008549705151
Gm7808	0.0014947075642297715
Gusb	0.001489635457016639
Actb	0.001485377453826084
S100a1	0.001483495449214574
Atp6v1a	0.0014822170493227075
Cox8a	0.0014819073618641812
Kcnab2	0.0014816463651269572
Calm2	0.0014814276367689414
Purb	0.0014810315296130366
Pcp4	0.0014807331909288915
Hexa	0.001467774149092502
Gpr55	0.0014633534014726302
Gm6210	0.0014562653082457434
Gm8337	0.001444726519200011
Grn	0.0014337192161286106
Tmsb4x	0.0014317262544104432
Ndufa10	0.0014248285533564667
Rps12-ps9	0.0014235587975553786
Mir703	0.0014226054321554334
Creg1	0.0014213482026507393
Dstn	0.0014196600736101183
mt-Tt	0.0014176666925684847
Gm5436	0.0014175847719696342
Epn1	0.0014170271051003843
Tpi1	0.0014148897983027053
Rpl38-ps2	0.0014053459450622358
Malat1	0.001405230636694286
S100a16	0.0014051545931003102
Vamp2	0.0014032957312000009
Ywhah	0.001391799516951358
Ids	0.0013788181309650847
mt-Ts2	0.0013720878970046506
Fth-ps3	0.0013694301806317115
Chchd2	0.0013679718933042992
Slc22a17	0.0013676239946161218
Pdpk1	0.0013660427133060991
mt-Nd2	0.001365669879748272
Glo1	0.0013656048874652277
Atp2a2	0.0013654293215398412
Faim2	0.0013581392654580442
Atp6ap2	0.0013568357028676799
Sept5	0.0013461794569521973
Pea15a	0.0013430612800673192
Atp5d	0.0013397572920140096
Clu	0.0013365707199993549
Atp5g3	0.0013303612139994984
Eef1a2	0.001329302972475157
Gm5575	0.001329200183148582
Cd81	0.001327258456113884
Gm15590	0.0013146429005909174
Ccl6	0.0013103502349542866
Atp9a	0.0013092021240810557
Atp6ap1	0.0013078605132839033
Hsph1	0.00130307723262561
Lgi3	0.001302959265522573
Trf	0.0013023668129770092
Cfl1	0.0012992136001738074
Hdac11	0.0012980478353693567
Grina	0.0012930029201758005
Gm43743	0.0012921867857384327
Csrp1	0.001289167729442675
mt-Tp	0.0012843444763947149
Rps11-ps1	0.001277118875135898
Zyg11b	0.0012741480219628798
6330403K07Rik	0.0012739389403409907
Man2b1	0.0012724646167254388
Bok	0.0012699095701711992
Rpl41	0.0012656418507873979
Cck	0.001264577701649951
Cd63	0.0012627764853815776
Slc1a2	0.0012579026411280582
Reep2	0.0012546916462427764
Cend1	0.0012539189540818026
Rpl31	0.0012534110818709012
mt-Tl1	0.0012514671160737917
Rtn3	0.0012509589298037934
Gm10073	0.0012506524737647936
Gdi2	0.001249138293354331
Ctsl	0.0012490351408337773
Mdh1	0.0012469030291444169
Tcf25	0.00124497849776669
Hcn2	0.0012338343841267647
Napa	0.0012303879970736837
Stmn2	0.0012289178179050813
Tubb2a	0.0012240132407621378
Gm11512	0.0012226932648286002
Lyz2	0.0012212417933459587
H2-K1	0.001217925698416794
Scrt1	0.0012171077737600487
Rab6b	0.001214874902142999
Hspa8	0.0012131412482649657
Peg3	0.0012097155679645852
Sncb	0.00120892374526063
Gnas	0.0012002792835196336
Dnm1	0.0012000970347032082
Nptn	0.001194925223094846
Gm28438	0.0011917978694684017
Gaa	0.0011913940055579078
Rpl18a-ps1	0.0011892549824534823
App	0.001185343800238892
Dlgap3	0.001185278080448676
Rundc3a	0.0011803995404564996
Hapln4	0.0011791952692021379
Cox7a2	0.001177670598424806
Gabarap	0.0011774121643989082
Lrrc4b	0.0011761526430739357
mt-Nd4l	0.0011760938923407553
Ndufc1	0.0011709411173748822
Aldoa	0.001169016812570976
Pebp1	0.0011676180067725333
Ddb1	0.0011654034183240384
Usp29	0.0011651512312508888
Gpc1	0.0011644222037265812
Grb10	0.001164357442868707
Sh3gl2	0.0011639672610089932
Syn1	0.0011629669348247145
Ubb	0.0011621101198071812
Spp1	0.0011585217556179305
Podxl2	0.0011557192600148228
Map2	0.0011508329399749467
Got1	0.0011476616114126858
Gm20721	0.0011467685719260452
Cox6c	0.001145700154630287
Mt1	0.0011343232418421713
Gm8245	0.0011325620676674842
Igfbp5	0.0011325447575491294
mt-Co2	0.001130688131088973
Mllt11	0.0011251581143122363
Fau	0.0011249282595062577
Slc17a7	0.001124027738627875
Aldoc	0.0011223102967352432
Gm8355	0.0011208512069460052
Ube2m	0.001118303412295104
Lamp1	0.0011177869639591113
Prrt1	0.0011168500828210464
Ppt1	0.001115789668648473
Eef2	0.001114297598727043
Acot7	0.0011096625452185246
Slc25a4	0.00110886549328269
Rcsd1	0.0011052449043234048
Gm25911	0.001101350105605477
Nme7	0.0010999112835323485
Cox6b1	0.001093966526687845
Slc25a3	0.0010932306004249634
Stmn4	0.001092845232295925
Tnrc6b	0.0010898443014027714
Fuca1	0.0010823051480159556
Psmb4	0.0010809139011349004
Olfml3	0.0010789913621528432
Gng3	0.001077086547557242
Yars	0.001070943542881084
Tpm3	0.0010604498100754605
Lgmn	0.001053945390916061
S100b	0.0010485828552499951
Atp5h	0.0010483380456331418
Mt3	0.001045888039067241
Rpl8	0.001043512591804941
Itgax	0.0010412091432354927
Aplp1	0.0010378638157556997
Bin1	0.0010335949188149862
Atox1	0.0010324273155787203
Atp5k	0.0010316578870171005
Eno2	0.0010220734388031178
Gdpd5	0.0010196512931931877
Ywhag	0.0010195148950447918
Atp5b	0.0010187920379127152
Qdpr	0.0010119871654162122
Prdx6	0.0010117592335124107
Bsg	0.001010802942954067
Laptm4a	0.0010060062891855343
Gm24245	0.0010053657765485796
Ociad1	0.0010051880294050576
Rps4x	0.0010009892523016202
Zdbf2	0.0009978710829182823
Mir6236	0.0009935839587766197
Vsir	0.0009900730071779414
Snhg14	0.0009864904754560116
Gm10059	0.0009855695928891915
Laptm5	0.000979157321779118
mt-Ti	0.0009725408758508284
Fcer1g	0.0009704210576173827
Chchd10	0.0009646704119923627
Slc6a1	0.0009632278874574948
Cd68	0.0009485156296006996
Gm11438	0.0009476564109581047
Rpl22l1	0.0009310335189532491
Cd9	0.0009273851009774731
Atp5a1	0.000919419030431434
Lag3	0.0009051485511977195
Slc6a17	0.0008992649295690547
Fbn1	0.0008958306051689536
Gm15564	0.0008942490344250613
Ankrd12	0.0008912291276394152
Gm7618	0.0008879234244029548
Cd14	0.0008842759938241116
S100a6	0.0008824393929254716
Bicd1	0.0008790825124647724
Gm17511	0.0008708791099988042
Hsp90aa1	0.0008695683918125665
Uqcrc1	0.0008657485591369701
Lpl	0.0008540341659442982
Anxa5	0.0008530532676614881
Lbx1	0.0008525987879800615
Cd74	0.000836518307946142
Gm5863	0.0008303381661928244
Ctnnb1	0.000824526744096061
Dynll2	0.0008133371104514344
Pura	0.0008069747037759011
Glra2	0.0008067913611266031
Pcdh17	0.0008030327073282063
Rian	0.0007999247044706198
Gcn1l1	0.0007976147762903317
Gm10163	0.0007945639555672708
Neat1	0.0007857003347518684
Gm24601	0.0007826088243002305
Ndrg2	0.0007802910481696849
Kcnc2	0.0007783909284593036
Clip3	0.0007764123936686746
Vgf	0.0007640470531779137
Anxa3	0.0007440871441511557
Mios	0.0007252913002941409
Itm2c	0.0007215989820780868
AA474408	0.000680844766938669
H2-D1	0.0006800470307817445
Ccl3	0.0006738044132415309
Cyba	0.0006735761864199522
Ighm	0.000653224819705283
Itgb5	0.0006456536655674504
Selplg	0.0006109586268552919
Lgals3bp	0.0006015518694751678
Cx3cr1	0.0005568322111876651
Ctsh	0.0005568235046764545
Eps8l2	0.0005511051616429159
Fcgr3	0.00048799566854045424
Ulk4	0.0004864069776833911
Vkorc1	0.0004385513527223304
Ctxn3	0.00042691339536546667
Crlf1	0.00041714102635441414
n-R5-8s1	0.0004171268764909651
Gm24270	0.00040200969804630765
Wfdc17	0.00039731325088654363
Gm26716	0.0003971311760053361
Fcgr2b	0.000373239561931147
Cd52	0.000373120140588316
Gm23935	0.00032840604932028744
BC001981	0.00028944047378470425
H2-Aa	0.00027783279424889587
Gm13464	0.0002531217291464898
Rimbp3	0.0002361717842295512
Lyz1	0.00023008829170235168
Hcrt	0.00022599349999875596
Phox2a	0.0002062789988465062
H2-Ab1	0.00015220535712652994
Pom121l2	0.00013693042733054395
Gm42959	0.00013663152594127554
C3ar1	0.00013102897494583171
Bcl2a1b	6.29164857269465e-05
Trim52	5.7625042370768296e-05
Nsl1	4.15936961675923e-05
