gene	importance
Rpl38	0.0018350892743613783
Pvalb	0.0018309583566570916
Kcnab2	0.0018307495102471572
Slc6a1	0.0018232553286137187
Serinc1	0.001823088300799127
Cend1	0.0018218231208214262
Actb	0.0018212140056018344
Ckb	0.0018206701378211145
Zcchc12	0.001819549137158773
Rpl28-ps3	0.001811663943912738
Purb	0.0018114897919038401
Uchl1	0.0018101279271891132
Ndrg2	0.0018064661001446082
Gm7899	0.0018060774198977718
Cox7a2	0.0017971327053317983
Fcrls	0.0017939211162187646
Rpl26	0.001789870003148537
Chn1	0.0017892786886644896
AC149090.1	0.001788003094556595
Oaz1	0.001787167883124059
Ndufb9	0.001783396798335617
Ywhaz	0.0017813885639254593
Serpina3n	0.0017800842254387288
Atp6v1b2	0.001772076252975473
Camk2n1	0.0017710114506469614
Gm11512	0.0017687277224230583
Gm10073	0.0017661319920529244
Gm4750	0.0017590040056558451
C1qb	0.0017585559736618848
mt-Te	0.00175850097509205
Gm5436	0.001758010949596953
Rabac1	0.0017565107905101037
Gm28437	0.0017553822138586799
mt-Nd5	0.0017528308627040626
Ly6e	0.0017464278056010837
Atp5j	0.0017460429906204827
Mpc2	0.0017447643061361483
Rpl5	0.0017443962728190038
Usp29	0.0017421421180425468
Ptprs	0.0017372850859339107
Dstn	0.001732394056656675
Bok	0.0017273588187998695
Atp6ap2	0.0017268024870778266
Rpl37	0.0017257371331393903
Ctsl	0.0017234336804224264
Thy1	0.001721507695468614
Slc22a17	0.0017200633875436822
Csrp1	0.0017180226473969954
Atp6ap1	0.001713810920078346
Stmn2	0.0017108603547358796
Gm14173	0.0017056329653443033
Cd63	0.0017049883046690835
Slc1a2	0.0016993015491343696
Pgrmc1	0.0016990742972452946
Ctsz	0.0016965189325004659
Stmn3	0.0016957140407073015
Gpr37l1	0.0016881801953561716
Faim2	0.0016876740068256474
Cyp46a1	0.0016853407566374008
Rpl31	0.0016837032311536606
Ywhah	0.0016832121723488918
Rcan2	0.0016828287907934263
Rplp1	0.0016806704552128136
Gm13341	0.0016797725584918129
Arf3	0.001674125100408144
C1qtnf4	0.0016730276744905473
Ndufa4	0.0016680957915168385
Gm28661	0.0016680010475456756
Zyg11b	0.0016676928186387567
Atp5g3	0.0016670435660981558
Gm8337	0.001664887001241454
Mt1	0.0016637844511285223
Sh3gl2	0.0016607025229452889
Pebp1	0.0016582281613269191
Tubb4a	0.0016566910957096551
mt-Ti	0.0016556529124059404
Ubb	0.0016541965631694084
Gm7808	0.0016523981874720548
mt-Co2	0.0016519419151510802
Bsg	0.0016501343711512538
Mdh1	0.0016495527639430972
mt-Tv	0.0016475902024447576
mt-Tw	0.001646060809826682
Ube3a	0.0016437325448427876
Rpl41	0.0016432945540070384
mt-Nd4	0.001642612509509586
Atp5k	0.0016394660615624739
Eef2	0.0016392034061142042
Gm8623	0.0016356910190459821
Tspan7	0.0016353867180909437
mt-Atp8	0.0016346567846422027
Glo1	0.001633333939327232
Rpl38-ps2	0.001630046513552082
Peg3	0.0016191705358992144
Cd81	0.001618706113803093
Cox4i1	0.0016186827696838485
Slc17a7	0.0016162907522916643
Smpd1	0.0016109867694571235
Stmn4	0.0016064213024644595
H2-K1	0.00160376732988409
Gm17511	0.0016022661430507854
Ociad1	0.0016008677477802602
Lgi3	0.0015999971688621458
mt-Ta	0.001599514677504824
Timm22	0.0015961490683742683
Rps11-ps1	0.001595165001317813
Calm2	0.0015913387809203695
Pdpk1	0.0015892371665513594
Psmb4	0.001587288254223249
Gm3786	0.0015820252579316226
Prkcd	0.001581174816423452
Ctnnb1	0.0015794143820731532
Laptm4b	0.0015780319604861341
Rab6b	0.0015776882444198089
Tmsb4x	0.0015770836791057338
Bin1	0.0015762141668379608
Aldoc	0.001575736195405448
Pea15a	0.001574400093313421
Gnas	0.0015731428144828891
Hexa	0.0015729914481914953
Igfbp5	0.0015718473800883982
Dlgap3	0.0015713457158772629
Cachd1	0.001570751217965037
6330403K07Rik	0.0015698438189591648
Trf	0.0015691464093144521
mt-Tt	0.0015675709606178864
Hapln4	0.001563727027150213
Hdac11	0.001563554906798538
Atp2a2	0.0015624098529775983
Gabarap	0.001558609181167671
Ubc	0.0015528814658941107
Pura	0.0015519559913487204
mt-Ts2	0.0015445926400994856
Pcp4	0.0015437094977125416
C4b	0.0015436676096658463
Atp5h	0.0015434372156786869
Pcsk1n	0.0015434310630749772
Gdi2	0.0015434151510622675
Gabrd	0.00154248868573084
Tubb2a	0.0015423555989978982
Hsp90aa1	0.001541147168743979
App	0.001540244228991159
Laptm4a	0.00154003836113858
Tnrc6b	0.0015398247351516064
Cox6b1	0.0015378206396978215
Spock2	0.0015353064817465521
Ppt1	0.0015352951665574272
Gabbr1	0.001533782440853529
Rtn3	0.0015300407204961598
Fth-ps3	0.0015296164732023084
Grina	0.0015255321298636596
S100b	0.0015238010195261244
Gm5575	0.0015218677415428784
Rpl8	0.0015207217329460127
Ctsa	0.0015205376604392677
Hsph1	0.0015199978578078431
Rundc3a	0.0015199331080128454
Hcn2	0.0015187084259141361
Psap	0.0015177972622076566
Atp5b	0.0015170719446837623
Lamp1	0.0015163116002342956
Rpl18a-ps1	0.0015133259515348518
Mt3	0.0015115105155254311
S100a16	0.0015111041899493226
Hspa8	0.0015102336589964433
Lrrc4b	0.0015068922389235657
Tpi1	0.0015034678531789297
Gusb	0.0015023165217142565
Mllt11	0.001501670085829943
Gm8355	0.0014974599966105359
Anxa5	0.0014951503970936908
mt-Nd4l	0.0014947313185732594
Fau	0.0014926094145205372
Ddb1	0.001492401749900008
Chchd2	0.0014832500828683799
Map2	0.0014815701051441108
Aldoa	0.0014807824208098739
Nudt11	0.0014803396805310202
Snhg14	0.001470189892491278
Slc25a3	0.001469484757487931
mt-Nd2	0.0014622334508523893
Reep2	0.0014610392341441794
Slc25a4	0.0014602087915103503
Sncb	0.0014599778031891388
Gng3	0.0014599746018849388
Got1	0.0014564287286454927
Gm10059	0.001455438925343969
Gm15590	0.0014553246886309667
Tpm3	0.001454703424509611
S100a1	0.001453498631398384
Epn1	0.0014477641962257954
Tcf25	0.0014472678386270707
Cox6c	0.0014447695370990996
Cox6a1	0.0014406422743505898
Rps12-ps9	0.0014358745028589714
Cd9	0.0014341051096263008
Prdx6	0.0014323102582623874
Chchd10	0.0014321141425135578
Vgf	0.0014314375797383565
Gm14630	0.0014314003928118553
Atp5d	0.0014305161775230427
Rpl22l1	0.001426308631796269
Sez6l2	0.0014245927689466233
Atox1	0.0014244437314394345
Prkacb	0.001423868996055491
Gaa	0.0014200900453742462
Grn	0.001419967283274481
Npc2	0.0014177300257109864
mt-Tp	0.0014152652680600646
Gpc1	0.0014087947229919782
Tnnt1	0.0014066795712067502
Qdpr	0.0014065259219350483
Ndufa10	0.0014024942004833376
Gm28438	0.0013993105119000247
Ndrg4	0.0013931859190643172
Nme7	0.0013928463291855092
Podxl2	0.0013879072670355604
Aplp1	0.0013870069809875285
Rps4x	0.0013860149436146303
Eef1a2	0.0013735755068278051
Creg1	0.0013723702773874309
Cck	0.0013717065060920904
Acot7	0.0013704178895253493
Lgmn	0.0013687460594329003
Nsmf	0.0013652163858780117
Dynll2	0.0013564756307932373
Erdr1	0.001350933042030579
Slc6a17	0.0013507466707487715
mt-Tl1	0.001349650851760136
Uqcrc1	0.0013349718095395072
Atp9a	0.0013308603704680236
Clip3	0.0013305167884828306
Ube2m	0.0013258896692749755
Napa	0.0013129580738797443
Man2b1	0.001306845399260103
Nptn	0.0013047480726367266
Atp5a1	0.0013012054883787
Gm20721	0.0012859720501990713
Neat1	0.0012799027729949156
Mir703	0.0012702979521988786
Gm6210	0.001264004559189861
Ywhag	0.0012462975587971166
Zfp30	0.0012342505368028115
Cfl1	0.001234241994506648
Eno2	0.0012330838529073934
Dnm1	0.0012312932316537446
Syn1	0.001231099826570302
Itm2c	0.0012261051317817512
Gcn1l1	0.0012186632710589592
Grb10	0.001210178934078162
Prrt1	0.001204844566623862
Rps27-ps1	0.0011996521233282635
Gm11438	0.0011934878893884449
Yars	0.0011925582228623527
Gm17541	0.0011835343440270037
Glra2	0.0011811711865470588
Vsir	0.0011741986989814391
Fuca1	0.0011552456616655002
Gm14915	0.001149703303808685
Kcnc2	0.00114945738746087
Bicd1	0.0011482516581591722
Gm7618	0.0011449128444697221
Pcdh17	0.0011408786517457972
Slc46a3	0.0011227131685141855
Rian	0.00111020144294989
Fbn1	0.0011072360667677835
Scrt1	0.0011055769472077827
Ankrd12	0.0010951286039517472
Rcsd1	0.0010511971506109456
Gm24245	0.0010262129626641208
Zdbf2	0.001021998163649265
Mir6236	0.0010147815445626625
Olfml3	0.0010108932852799018
Cd74	0.0009961243780043122
Itgb5	0.0009946940377182885
Lpl	0.0009763119353397533
Gm15564	0.0009684579535228186
Fcer1g	0.000958430876038907
Ulk4	0.0009305042132585093
Selplg	0.0009283764886649999
Lbx1	0.0009194101214469598
Cd14	0.0009137943217230034
Gm5863	0.0009062674409781505
Gdpd5	0.0009022335539610143
Lag3	0.0008862844936492405
S100a6	0.0008793322110478407
Cx3cr1	0.0008735616536659022
Mios	0.000855938219813347
Lyz2	0.0008509300530876333
H2-D1	0.0008496743523097062
Spp1	0.0008448108611144502
Gm25911	0.0008332452796067012
Ccl6	0.000812551076776326
Gm8245	0.00080872097930379
Gpr55	0.0008067611095139844
Anxa3	0.0008064675833429528
n-R5-8s1	0.000785558180783687
Vkorc1	0.0007462482822771442
Gm24601	0.000735327836207648
Fcgr3	0.0007346015265606274
Lgals3bp	0.000733785716494936
Ctxn3	0.0007283961277339038
Sept5	0.000727136122235803
Itgax	0.0007201488683803197
Laptm5	0.0007099835685000953
Cd68	0.0006919691500987454
Gm10163	0.0006895373883185118
Ctsh	0.0006588573611006869
Eps8l2	0.0006576742354070735
Ighm	0.0005981473563769075
Gm24270	0.0005910572599447547
Cyba	0.000574776826544599
Gm13464	0.0005651254936422246
AA474408	0.0005344978928619755
Cd52	0.0005319897431511354
Crlf1	0.0004853795206862048
BC001981	0.0004164652881428382
Fcgr2b	0.00039717797475597415
Gm26716	0.0003940464977975656
Phox2a	0.00037293693499831747
Pom121l2	0.0003099409164727225
Wfdc17	0.00027794789894348477
Ccl3	0.00027366458348897595
H2-Ab1	0.00027172473175304926
H2-Aa	0.00026195078676772725
C3ar1	0.00025711039034147535
Gm23935	0.00023478376776111317
Hcrt	0.00023269160361305744
Lyz1	0.00023267198336429206
Rimbp3	0.000220130570110172
Gm42959	0.00020916225521864877
Bcl2a1b	0.0001232727021994691
Nsl1	9.887812007843062e-05
Trim52	5.787346013052442e-05
