gene	importance
Tubb4a	0.0016243715482681285
Egr1	0.0016047215968152274
Nsmf	0.001603757575829594
Ncf1	0.0016009414627669919
Ncdn	0.0015995840851211502
Malat1	0.0015848526791382924
Gm11478	0.0015830880950094993
Apod	0.0015821066368182858
Dnm1	0.0015679936990046358
Rtn1	0.001557622775566926
Prpf19	0.0015411370926106953
Syt11	0.001536573327647339
Rps15	0.0015339672576716694
mt-Nd3	0.0015241082374294512
Hpcal1	0.0015189199682968607
Erdr1	0.0015021662960041514
Cfh	0.0015010941528690283
Rps21	0.0014986701270559202
mt-Co2	0.0014965887291948868
Cox7a2	0.0014958439699027251
Ly86	0.001495568301376763
Rpl22l1	0.0014944806439240136
Dctn2	0.0014918156849599835
Gm15564	0.0014874085089327767
Rps5	0.001486320630946031
Olfm1	0.0014859830345273744
Nme7	0.0014729852053790172
Calm1	0.0014719958970606677
mt-Tm	0.0014691316197741045
Srebf2	0.001468069279796811
Gm16286	0.0014601601898718267
Zfp30	0.0014556802966388762
Dlgap3	0.0014526985725563935
Rplp2	0.001447944970453538
Tmem59	0.0014322166998873252
Slc4a4	0.001426893809831526
Serpina3n	0.0014245220231803581
Ywhab	0.0014234576689805488
Emc10	0.0014223519108958992
Stx1a	0.0014141382259514074
Tcf25	0.001411759203880809
mt-Tl1	0.0014087553855773015
Gng3	0.001406569240957376
Cplx1	0.0014057904114734645
Slc17a6	0.0014024315976733082
Fau	0.0013988583144492353
Calm3	0.0013983981992395664
Arc	0.001395319019548236
Prnp	0.0013926141034287798
Gpr34	0.0013789169069465114
Rtn4	0.0013783087512659932
Arf3	0.001378047679423217
Gstm1	0.0013748930153894777
Cox8a	0.0013741365021440349
Pip5k1a	0.0013722982438956436
Pura	0.0013716896064977291
Nme1	0.001366245061927777
mt-Tn	0.0013644702340343518
Swi5	0.0013627299799304588
Cd9	0.0013619619183507178
Prdx2	0.0013619109332747134
Prkcd	0.0013610987584493865
S100a1	0.0013559912238820335
Tcf7l2	0.001336255108336718
Gm14630	0.0013339588634100972
Tubb2b	0.0013313736822060448
Glb1	0.0013255897431162466
Cbx6	0.0013254221942658711
1110008P14Rik	0.0013240271366605325
Scd2	0.0013207268999389649
Vsir	0.001318286861185345
Snap25	0.001315508914144735
RP23-70B19.5	0.001306800206632139
Atp6v1g2	0.0013049329956514753
Phf24	0.001303019440099443
Tmem176a	0.0012983896331200102
Fcer1g	0.0012963943943533356
Pgm2l1	0.001288620939724107
Cacng3	0.0012874215023086007
Cox4i1	0.0012872635873643638
Hexa	0.0012854368192783175
Gnas	0.0012818326809613662
Gabarapl1	0.0012805394839810482
Mif	0.0012798155320297663
Gm7808	0.0012791089411694448
Stmn1	0.0012790480123801506
Atxn7l3b	0.0012788218604961592
Atp6ap2	0.0012785982466238606
Gm28661	0.0012785192870471565
Fth-ps3	0.0012772542804533528
Lamp5	0.0012763187446875907
Pcsk1n	0.0012752950259567756
Ctsa	0.0012733480476785784
mt-Tt	0.0012724440825395826
Itm2b	0.001262340195059268
Atox1	0.0012605311186302407
Ubb	0.0012601000123358957
Gm13340	0.0012578636681048465
Gm4149	0.0012562034266610975
Cox6a1	0.001250745998678006
Gm12155	0.0012497436939924002
Stk25	0.0012484346450516537
Rpl27a	0.0012483301370519084
Clstn1	0.0012418618728743792
Rpl38-ps2	0.0012399415606420114
Tspan7	0.0012397646665375627
Sh3gl2	0.0012390079675984678
Rgs10	0.001234253784792629
Cox6b1	0.0012336590573960166
Lrrc4b	0.0012320547804938362
Ubc	0.001231281029322838
Hpcal4	0.0012311026701168745
Sv2a	0.0012269273936328631
Igsf8	0.0012206211927855873
Gusb	0.0012191476118677865
Rack1	0.0012177861899354053
Gm28438	0.0012176727236884739
Nsg2	0.0012159324684034788
Pkm	0.0012151418656629494
Gm12643	0.0012127595578669047
Gpi1	0.0012125098748593654
Tuba4a	0.0012121949927172838
Gabbr1	0.0012109382545456135
Cd81	0.0012097794207887183
Atp5d	0.0012076616220250878
Syp	0.0012048862592085815
Spock1	0.0011985292349671983
Olfml3	0.00119587328521667
mt-Tl2	0.001195711191343254
Uqcr11	0.0011944997690073469
Map2	0.0011944764159317123
Ly6e	0.0011933580231565408
Cd63	0.0011915658964565957
Atp5h	0.0011911273991835234
Cabp1	0.001190774037409913
Sncb	0.0011895519803288598
Itm2c	0.0011861547793384501
Ptgds	0.001183528349769399
Ly6h	0.0011814136832127811
App	0.0011804842102368274
Serinc3	0.0011797508104423881
Fam134a	0.0011771911984106577
Rnf187	0.001176692698380557
Rplp1	0.0011750182973208185
Bsg	0.0011749818992484186
Rnaset2a	0.0011740039905740408
Chgb	0.0011731533521713682
mt-Tq	0.0011709187768510648
Thra	0.0011706103173299304
Mir703	0.0011689842931401995
Kif1a	0.0011682951411646357
Napa	0.0011682675533694262
Tmem151a	0.001167261309212333
Dstn	0.001166620372565566
Rpl37a	0.001164008450038077
Man2b1	0.0011636849817827787
Cpne6	0.001163556817169636
Vps8	0.0011614941899576745
Klc1	0.0011599925875929531
Cox7b	0.0011586940809632743
Syt1	0.0011548801421120017
Rpl28-ps3	0.0011528629284160694
Atp6v0b	0.0011523292804304728
Capns1	0.0011512778453286912
Syn1	0.001148236907196455
Snx10	0.001143570904878071
mt-Cytb	0.0011431430188981611
Eri3	0.001143049536986182
Bin1	0.0011429602517664128
Cfl1	0.0011427283371633575
Ctxn1	0.0011395359095752843
Lgmn	0.0011381674593311502
Reep5	0.0011379993810721294
Rian	0.0011375822771362923
mt-Th	0.0011371879675844867
Ftl1	0.00113645730724074
Gm6272	0.0011363710869574147
Rps27	0.0011350706002317531
Hdac11	0.0011348947463250797
Gm7079	0.0011339030727249484
Atp2a2	0.001132549308660832
Atp1b1	0.001131696028201936
Timm13	0.0011295588301604464
Cbln4	0.0011282760069951509
Vsnl1	0.0011259549528499422
Actg1	0.001124786077541658
Gm5451	0.0011239686210003479
Nptn	0.0011237287432922945
Stmn4	0.0011215339824663373
mt-Nd4	0.0011204258153066386
Syn2	0.0011203879444591904
Ckb	0.0011191761757997193
Vamp2	0.0011172527669610951
Hnrnpk	0.001116946749329992
mt-Co1	0.0011143066994788679
Coro1a	0.00111372226930396
Grina	0.001108681644746255
Camkv	0.0011080983108412955
Lrp1	0.001107901699169952
2900011O08Rik	0.0011039954166476727
Rps9	0.0011037323306158856
Map3k12	0.0011025300315425173
Purb	0.0011018357955520533
Hint1	0.0011002061650176047
Gm7899	0.0010998651866631311
Tecr	0.001099448493099962
Gm15590	0.0010945924663343044
Gm7589	0.001092937602899543
Mtfp1	0.0010897733524458948
Gm5963	0.001089623896916676
Tmem59l	0.0010835490963845412
Ppt1	0.0010808402364668745
Enc1	0.0010803405937086928
Arhgap5	0.0010792067406342615
Rpl5	0.0010789593868795442
Gdi2	0.0010774233343436982
Pak1	0.0010767736892448464
Lamp1	0.0010755062126268599
Klc2	0.0010743071514414545
Uqcrq	0.00107416342223549
AC149090.1	0.0010739394417465617
Canx	0.0010731893454314326
Sh3glb2	0.0010720588922874484
Gpx4	0.0010707728145774005
Tuba1a	0.0010707669090236726
Gdi1	0.0010682074995205086
Rps17	0.0010658596117929951
Gm13680	0.0010646233968839062
Stmn3	0.0010644701206384182
Tprgl	0.0010595848885737087
Rpl31	0.0010588289887561372
Tpi1	0.001058803328608967
Gm9800	0.0010579852401776174
Thy1	0.0010578959335943612
Ctnnb1	0.0010557053730879075
Pgk1	0.0010553013260160824
mt-Te	0.0010545847530547133
Gm10269	0.001053642998933249
Clta	0.00105103796544831
Mif-ps3	0.0010480878272084281
Maged1	0.001047314816380633
Tubb2a	0.0010466749772626153
Cd34	0.0010460811878503413
mt-Nd5	0.0010446232144354247
Calr	0.0010444778608145482
Rpl9-ps6	0.001041061776400521
Sez6l2	0.0010406250205759232
Akr1a1	0.0010398145634730757
Wdr89	0.0010397233564737056
Clu	0.0010395051686234878
Gm13623	0.001038105668156434
Rpl28	0.0010328921447321005
Ctsl	0.0010324142805893909
Rps11-ps1	0.0010314170250725824
Uqcrc1	0.001031014272743097
Gm4076	0.0010286923441878376
Saraf	0.00102854349803433
Gm11512	0.0010285100090598465
Rps12	0.0010273052843946826
Kcnq2	0.0010271661199697365
Tubb5	0.0010264239819425338
Gm14303	0.0010246699453837962
Rps14	0.0010242591642994564
Ywhaz	0.0010213561234195415
Rpl18	0.0010208013563861693
Gaa	0.001019960206701457
Ndufa3	0.0010187609257441689
Map1lc3a	0.001018020349585101
mt-Tv	0.0010180154359695167
Rab6b	0.0010178079603313625
Npdc1	0.001016539309030383
Adar	0.0010126279127645158
Itgb5	0.0010115953865659833
Aplp1	0.0010110522273570981
Fkbp1a	0.0010100545506533706
Sirt2	0.0010096044321524472
Rps8	0.001009195614240694
Cpe	0.0010088940057224039
Mdh1	0.0010066014188477898
Arhgdia	0.0010065649909054956
Scg5	0.0010061689069005035
B4galnt1	0.0010046777989653722
Myl6	0.001002585831188482
Klf9	0.0010018910551514242
Map1lc3b	0.0010013754324731338
Rps4x	0.0009994424816750697
Mdh2	0.000999213239866639
mt-Tr	0.0009980468687093749
Rps3	0.0009963002911103343
Rpl26	0.0009961615617529933
Mir6236	0.0009938418172896592
Atp5j2	0.0009935419854462694
Rora	0.0009930545822991294
Atp6v1c1	0.0009906479768374667
Rpl8	0.0009887008129926065
Rab1b	0.0009873725806372501
Psmb7	0.0009860862816537994
Cyfip2	0.0009849092350875715
Aldoc	0.0009838746208542502
Stx1b	0.0009825876178293827
Tmem176b	0.0009803633251774266
Mt3	0.0009801108718903353
Sparcl1	0.000977820968240435
Gabarap	0.0009774215963104045
Faim2	0.0009772759174992696
Asna1	0.0009767466452541406
Nrxn2	0.0009758318001289136
Atp5g3	0.0009735920812302293
mt-Nd6	0.0009694988268533712
Glrx3	0.000969256334651517
Phyhip	0.0009661670987730145
Scg2	0.0009660834063904272
Gm12251	0.000965621650373077
Slc22a17	0.0009639716331064468
mt-Nd2	0.0009636375055785586
Dkk3	0.000962401464272805
Atp6v0a1	0.0009621303712656063
Gtf2h1	0.0009603879621666772
Prrt1	0.0009599293166204799
Grin1	0.0009590940027229029
Gcn1l1	0.0009572798990796526
S100a13	0.0009571851605474359
Pebp1	0.0009565113249617271
Rpl38	0.0009564089713224003
Prkar1b	0.000953054458647503
Gm10076	0.0009529384612386668
Hsph1	0.0009522257574150705
Gm10073	0.0009501480717410717
Rpl37rt	0.0009486847346227275
Gm14173	0.0009480704724523094
Igfbp5	0.0009455107131654881
Pea15a	0.0009444930899505375
Mllt11	0.0009430039179443881
Eef1a2	0.0009414646274399389
Serinc1	0.000940468587658574
Ndrg4	0.0009374053235565144
Rabac1	0.0009349924774498772
Oaz1	0.0009342175154324814
Atp9a	0.0009335000804047547
Fth-ps2	0.0009334700862368404
Gm24245	0.000933334755149662
Got1	0.0009328731876014934
2810428I15Rik	0.0009327984296652796
Rps29	0.000930133556253104
Gm13341	0.0009263065518237885
Aldoa	0.0009254287954986017
Pip5k1c	0.0009244471844812682
Rpsa	0.0009240157047201199
Gm11826	0.0009233868181832691
Mfge8	0.0009223031344578031
Gpr37l1	0.0009205405396585435
C1qtnf4	0.0009197471962418649
Laptm4b	0.0009184108975112965
Fam65a	0.0009156863012363113
Ppp3r1	0.0009154745181204617
Scn1b	0.0009134587239849993
Gnb2	0.0009129619307388115
Ap2m1	0.0009127627363621036
mt-Ti	0.0009122183239862305
Prdx6	0.0009113662238291024
Gm3511	0.0009111429061572157
Calm2	0.0009107662413630323
Hsp90aa1	0.0009098032347288966
Ywhag	0.000907865108697086
Dbi	0.0009069063582986638
mt-Nd1	0.0009052393234843082
Syngr1	0.0009049923758537655
Pink1	0.0009047960460306679
Acot7	0.0009039035234109574
Gm11942	0.0009033171395312197
Eef2	0.0009010522626068897
Ptprs	0.0009008313662024201
Cxx1a	0.0008998090637989791
mt-Tw	0.0008996579400666852
Rpl18a	0.0008967729727730968
Uba52	0.0008964564459945225
Chchd2	0.0008944589747646575
Slc25a4	0.0008846974152410613
Gm15536	0.0008836445902036762
Ociad1	0.0008831298529984223
Aplp2	0.0008808987119001166
Cltc	0.000880867538345642
Atp1a1	0.0008788597637699064
Axl	0.0008754224329963191
Lmo4	0.0008734718562189934
Mpc2	0.0008707736263750819
Tspan13	0.0008706405522252977
Chchd10	0.0008697854885448826
Hspa8	0.0008679277279850965
Atp5b	0.0008667464081737887
mt-Tp	0.000866552668609543
Psmb4	0.000866389788354497
Mafb	0.0008617226626131504
Psma6	0.000857619113072901
Gm17511	0.0008565480105187138
Uchl1	0.0008546582966013096
Lag3	0.0008526231514131127
Atp5a1	0.000852479802678651
Ubald1	0.0008480253082971094
Gm5575	0.0008444055738317545
Ppp1ca	0.0008417246323656249
Clip3	0.0008417147680093928
Gm8623	0.00084021993430475
mt-Atp8	0.0008377321443935026
Yars	0.0008364844911011997
Rpl41	0.0008315526197433566
Rps10	0.0008314375039259114
Tnrc6b	0.0008308290815689784
Gm7618	0.0008307056324206456
Gm15427	0.0008297211991919565
Rpl35	0.0008294144839759773
Gde1	0.0008285025107529082
Ndrg3	0.0008278141413976597
Tmx2	0.0008245571509777662
Neat1	0.0008245441323134023
Dync1h1	0.0008242231157503247
Dynll2	0.0008228428177391951
Rpl18a-ps1	0.0008224810879299898
Cox6c	0.0008224504271472098
mt-Nd4l	0.0008219860447201118
Aes	0.0008156609002695583
St3gal3	0.0008129938892207714
Sept8	0.000811915294264552
Hsbp1	0.000810658694359118
Nrep	0.0008076398024192161
Hspa5	0.000807378043198409
Cyba	0.0008040875812217949
Gm14251	0.0008031079845611511
Wbp2	0.0007992004913502084
Gm13339	0.0007986022363318204
Ldha	0.000797609513471772
Fbn1	0.0007975883549058919
Gm7434	0.0007965440451591
Atp6v0d1	0.0007940584756111355
Ywhah	0.0007933272670956104
Tufm	0.0007918710873582097
Pfkp	0.0007917928614894347
Gm10736	0.0007906914797411404
Ptms	0.0007898372577686182
Cachd1	0.0007870419562289033
Gm17494	0.0007863085318554966
Epn1	0.0007841723902264503
Rps12-ps9	0.0007837640898832445
Gm24601	0.0007828429261168399
Gm14138	0.0007789928874961981
Sh3bgrl3	0.0007650242828207171
Grn	0.0007650175954898959
Atp5j	0.0007649212731510358
Gm43743	0.0007627232033785798
Rpsa-ps12	0.0007611812292349024
Uqcr10	0.0007609363804442641
Mtch1	0.0007597804867257566
Selplg	0.000757754290026306
Rpl18-ps1	0.0007564851877827109
Gm8326	0.0007558381630774241
Atp6v1b2	0.0007544488388485447
Ube2m	0.0007524313793868763
Gm8624	0.0007483566379154709
Atp6v1e1	0.0007444967872975137
Mir6240	0.0007349428378820855
Csf1	0.0007308799807016731
Rpl7a-ps10	0.0007304343221595711
Snap47	0.0007286873066201466
Rpl32-ps	0.0007250358403146866
Gm4750	0.0007238992956308321
Brd7	0.0007236496595309102
R3hdm4	0.0007186333313709714
Ptk2b	0.0007161063874032409
S100a16	0.000713977503655435
Gm11966	0.0007129307314451483
Sgta	0.000712447764315848
Gns	0.0007107996079005488
Actb	0.0007074091065119821
mt-Ts2	0.0007058934212696305
Rtn3	0.0007054290440256348
Gm8464	0.0006991013300634757
Atp5k	0.00069609628258178
Vim	0.000693505436291033
Gm12918	0.0006932601271150257
Foxp2	0.0006921526103859829
Gm8355	0.0006909514640135823
Clip2	0.0006859478955773721
Pcdh17	0.0006854564239280169
Stxbp1	0.0006848502130579623
Dnajb1	0.0006846435139698085
C3ar1	0.0006798596769836742
H2-D1	0.0006771782091355134
Gm26723	0.000675240404085437
Fuca1	0.0006704385682865621
Gm20659	0.0006675640453668312
Siglech	0.0006629408061409671
Ankrd12	0.0006546869696998574
Creg1	0.0006461304455360182
Daglb	0.0006458625822778284
S100a6	0.0006433693854006786
Ifi27	0.0006351649798710187
Cd74	0.0006328640747504694
Cyb5r3	0.0006318784989545267
Crlf1	0.0006101737292475833
Gm6210	0.0006071977102046762
Ulk4	0.0006071012662001783
Laptm5	0.0006067202159068953
Fcgr3	0.000599887479988233
Gm25911	0.0005970205042339757
Tnfrsf1a	0.0005847963913941109
n-R5-8s1	0.0005818360773357317
Gm19243	0.000580084112732511
Gm14915	0.0005742438875236263
Sept5	0.0005738376363404225
Anxa3	0.0005699576520473824
Mios	0.0005680384674903238
Lgals3bp	0.000567558095478128
Gm11438	0.0005662649044346634
Eno2	0.0005661369769404377
Atp6ap1	0.0005556649222307241
H2-K1	0.0005517275017383281
Cx3cr1	0.0005402354997323299
Strn3	0.0005283675687173279
Rps27-ps1	0.0005156868441381562
Gfm2	0.0005098852565285148
Tcn2	0.0004991046658423186
Gm42959	0.0004913222042877037
Ighm	0.00046524111663391425
Ptprc	0.0004620941778349062
Gm10243	0.00046180177603946735
Gm8245	0.0004553498489303201
Gpnmb	0.0004478859553229053
Gm5244	0.00044661585858699304
Farp2	0.00044363471534693483
mt-Tk	0.0004429500460651371
Ctsh	0.00043926695871210976
Lbx1	0.00043916318852972396
Arpc1b	0.0004299404124594498
Ctxn3	0.00041099936970882475
Rplp1-ps1	0.00040369333111972387
Gm24270	0.0004028511529466184
Synpo2	0.0003978831586089004
Cd37	0.0003968212295910072
Cd14	0.0003833510442794328
Gm2367	0.0003788675206549063
Nsl1	0.00036430760152145403
Plek	0.0003630977091089953
Pdzd9	0.0003452390542382609
Cd52	0.00034426724768379154
Rimbp3	0.00032839748727808357
Spp1	0.0003262789067488676
AU020206	0.00030948605425777306
Srgn	0.0003072165744838332
Gm13464	0.0003063464283075164
Cd300c2	0.0003004896422284247
2500004C02Rik	0.00028918152845649586
Gm23935	0.00028555177136092483
Rpl27a-ps2	0.00027499849872630096
Kazald1	0.0002705419832253518
Grtp1	0.0002567269079603682
Lyz1	0.0002546306790569892
Itgax	0.00025307482471193595
Gm10163	0.00024203478491655178
Pom121l2	0.0002313104025957531
Gm13750	0.00022349070253748252
AA474408	0.00022188394580781713
Gm26631	0.00021068784147649882
Tgfbr2	0.00018391351137202793
BC001981	0.0001761206783335713
Lair1	0.0001724875842509565
Degs2	0.00015650001439306715
Mamdc2	0.00015521107930897002
Phox2a	0.00015379988005267763
Fzd5	0.00013847113237240507
Grin1os	0.000134736532034553
Gpr55	0.00011507879081417342
Irf8	0.0001093972839873213
Ncf2	0.00010710138792019567
Psmb8	0.0001058953848418071
Fcgr2b	0.00010498222550664456
Gm26716	9.985199523282775e-05
Slc46a3	8.255861841891894e-05
Ptpn18	7.623578403014927e-05
Cd180	7.596431805951882e-05
Cd53	7.392533532921422e-05
Slc11a1	7.196644305554376e-05
Ccl3	6.967908072833646e-05
H2-Aa	6.351921660439669e-05
H2-Ab1	6.179508521556377e-05
Slc15a3	5.9514454616818894e-05
Ifi27l2a	4.412887262131652e-05
Hvcn1	3.734359289126768e-05
Gm20631	3.506921497015215e-05
Wfdc17	3.1637702368844186e-05
Myo1f	3.035005115734969e-05
Gm20732	2.7773104589796994e-05
Bcl2a1b	2.4514660062486235e-05
H2-Eb1	1.924925652248656e-05
Slc6a3	1.3696453239530982e-05
Cxcl5	7.4619897649964856e-06
RP24-77I13.1	2.3894342417242644e-06
