gene	importance
Atp6v0a1	0.0021150545631427515
Sez6l2	0.0021073210881425836
Epn1	0.00210673073015468
Fth-ps3	0.002104485297126571
Atp5a1	0.0020873009051827545
Gm8326	0.0020842940481692403
Gm4750	0.0020762346239026584
Dynll2	0.0020726484736689845
AC149090.1	0.002050832970944893
Man2b1	0.0020474310683344273
Pebp1	0.0020450755898223697
mt-Nd5	0.0020340530096058323
Eef1a2	0.0020310669834264342
Gm17511	0.0020275344898403277
Ptk2b	0.0020133006122045913
Ly6h	0.0020071093383172076
Ftl1	0.0019953159771657807
Phyhip	0.0019864742029967217
Mir703	0.001966474917888386
Gusb	0.0019416773569791463
Atp5d	0.0019394964561335849
Atp6ap1	0.001937434992890226
Cd68	0.0019187038333616578
Cd34	0.0018979496009440414
Gm5575	0.0018846806820017946
Eno2	0.0018608684270197495
Actb	0.0018552088457026333
Grn	0.0018056666381696318
Mir6236	0.0018012082931123316
Olfml3	0.0017969641153944265
Gm7618	0.0017672852662484818
Gm26723	0.0017480611191237408
Serpina3n	0.0017209479242168433
Tbx1	0.0016808875488093609
Cachd1	0.0016647693031153292
Gm6210	0.0016532387487406687
Fcer1g	0.0015578666042167428
Gcn1l1	0.0015562019628303043
Itgb5	0.0015372099320775736
Fbn1	0.0014908526536583555
Gm15564	0.0014868018251259331
Lgals3bp	0.0014762377579565316
S100a6	0.0014736922135125548
Lbx1	0.0014240227460510602
Laptm5	0.001422697383672432
Vsir	0.0013519920705779406
Zfp30	0.0013359694472249765
Mios	0.0013301026827762606
Gm24245	0.0012823499837877064
Fcgr3	0.001272927863974397
H2-D1	0.0012492168681853377
Mafb	0.0012447002748786243
Clec7a	0.0011005631378258986
Sept5	0.0010860843116967448
Plek	0.001069869183467716
Mir6240	0.0010687232413780679
Cyba	0.0009855015532297749
Cd74	0.0009228483826797309
AU020206	0.0009056278889741859
Lag3	0.0008632709751903481
Cd52	0.0008202822919779406
Spp1	0.0008181662758502864
Gpnmb	0.0007539806075603074
Cd14	0.0007492716641708885
Gm10163	0.0007203834964079014
Rimbp3	0.0005320107704826063
Gm42959	0.0004957058007106959
Itgax	0.00046661657309141806
Lyz1	0.00045781949676927534
H2-Aa	0.00041633829038043783
Gpr55	0.0003716099714750919
Pom121l2	0.0003558974208627657
Nsl1	0.0002035726719850583
