	Sez6	Tbx1	Gm45212	Cst7	Fzd5	Dao	Hsh2d	mt-Atp6	Kif15	Gm26917	mt-Tv	mt-Rnr2	Rpl12	Ccl21c.1	Olfr912	mt-Ta	Ctsd	Taco1os	Gm11033	mt-Co2	mt-Tl2	Slc46a3	Oxt	Gfap	Ccl21c	Fth1	Cst3	mt-Rnr1	mt-Tc	4930426I24Rik	Tyrobp	Ctss	Gm43841	S1pr1	Gtf2h1	mt-Th	Gm20594	mt-Tp	Rps23	Olfr912.1	Lrrc17	Rps27a	Ide	Gm42418	Entpd4	Uba52	C4a	Gm27177	Gm14303	mt-Tf	Trem2	Gm28438	Rplp2	Plp1	Gm10925	Lyz2	mt-Tl1	Cd74	Gm28437	mt-Tm	mt-Tk	Mbp	mt-Co3	Ccl6	RP23-419K14.11	Olfr685	Rpl41	Eno1b	Gm13394	Gm10736	Nr4a1	Serpina3n	Gm20631	C4b	Gm28439	B2m	Cd9	Gm21685	Gm3511	RP23-70B19.5	Gm16867	Gm43743	Arc	Clec7a	Rps16	Lars2	Sept5	Dxo	Cox8a	Gm13999	Rps21	Gm8464	mt-Tq	Ttr	Ly86	Cd68	Rps12	Ccl21a	Gm4750	Gm7079	Gm20430	Gm15728	2810433D01Rik	Rpl30	Gm11425	C1qc	Glul	Atp6v1b2	Hs3st2	Rplp1	Rimbp3	Ctsz	Gm14859	Gpr55	C1qb	Gm9396	Fam205a4	Tpt1	mt-Te	Hexb	mt-Atp8	Ifi27l2a	Sptan1	Dlgap3	Mir6240	Wdr6	C1qa	Rn18s-rs5
2363	-0.29582564769691355	0.004464272693939072	-0.00503271582483176	0.627762448521283	0.03408054767375631	0.0061661284518437645	-0.013905733030558415	-0.019694788186196483	-0.0436073870053088	-0.04375372156271643	0.027482463267828952	-0.06785713508395393	0.06762373328794721	0.7764575177862669	0.05277634260780867	0.008509669932316456	0.11250014157578248	-0.011469576475459462	-0.012587481275781083	-0.017047975764230276	0.03145883073088877	0.007677164715730885	-0.013537570751297516	0.13850401523839606	0.008215693815701343	0.04065019679927106	0.10157059141185112	-0.11050230989465396	0.04559855242606205	0.005262445256480979	0.0680080898644769	0.04356448572472557	-0.03381728763240584	-0.014794880764174874	0.001964332541438352	0.03180124194403063	0.001386267556075515	0.014059207052372574	0.01441266647546475	0.004212880846051957	-0.10091544680854685	0.024436854942358307	0.02790194695322481	-0.06282477486545446	-0.00819875543694395	0.00729104526218414	0.0019437013843992216	0.026946918014981638	0.02393149132042369	0.01330610413791201	0.04468316653880468	0.0001289064362711185	-0.002019567599596873	-0.014986803660165094	0.025534861601699516	0.042114677395641856	0.04416224360339284	0.017846610541616483	0.0894650106350782	0.05307008229779314	0.0048681472560971216	0.012162059470506581	0.014496679788907924	0.02027671093899369	-0.014330666803875888	-0.020801029810149106	0.016529938547966083	-0.009286225493825552	0.03463116181393786	0.020261257806018253	0.01524998397046623	0.008130171418199725	0.002475412508980642	0.04802254000239254	-0.004209362721686019	0.056461431541978795	0.02973194274611509	0.01048152920142082	0.004842783142098279	-0.01254510100005785	-0.015355645474955147	0.002113460622200183	-0.021014237344531	0.005992368549193222	-0.008168655688934807	-0.022749631743425106	-0.0030449620246249917	-0.024898155213662405	0.011790960377277327	0.009390934691208032	0.01667553936652305	-0.028692730588824617	0.01616444660410709	-0.017903965180469984	0.028038536236591464	0.025946548366412792	0.028781763980711222	0.02200923848073999	0.012794722555585395	0.04982307988009152	0.026985652721999785	-0.006972119556470368	-0.000629151616596497	0.01710299961351515	0.01967136536014268	0.014091976371552404	-0.05853868472915728	-0.008560213368053678	-0.009006776578418087	0.014365676622455748	0.026134550027685794	0.0015209037584490936	0.0030315182236954714	0.001616581746648446	0.02261461411882738	-0.019678445709789313	0.008510412609043132	-0.007189012414501206	0.027746659745346194	0.002597638472538388	0.004269658965904723	0.02829682607153008	0.020095508319943528	-0.005065854790289239	0.009563052721488037	0.019080145472048237	0.026355087785974517	0.020079769810423788
6409	-0.28475373667208387	-0.0013429717594389884	-0.011555285501757358	0.6062829577978434	-0.0004577587945181841	0.02612506570155868	0.021568777046709228	-0.007610654733039507	-0.0349577079600621	-0.04060268472083783	0.07281633517974584	-0.06509063635172625	0.049628580325788006	0.7873194271789067	0.06158385379430717	0.028360171505214707	0.1173399885938813	0.007174274257353201	-0.011021564745318561	-0.023728074320340534	0.02791025246941433	-0.0015810421602115428	-0.00901672658153237	0.13567130162919813	0.029388798847434602	0.02563128600295748	0.1237747338371913	-0.09339683699899287	0.014023488252029852	-0.027543849364345608	0.0495414365940286	0.040026075490940505	0.0013684515228948935	0.020669714273768628	0.007034414554565665	0.03200208034704062	-0.017899575542398037	0.028587465928121718	0.012686731439990063	-0.0037533624587911003	-0.08228616932229967	-0.005914361122160723	0.008466225079306748	-0.053880797006598306	-0.007874313732073542	0.014975486453409239	0.013730949175739306	-0.016701833244166544	0.05522671809007689	-0.010885752929307732	0.02362687082425781	0.016188432157603776	0.01688762128970744	-0.0026579334230021627	-0.003113723849948068	0.05706490397254169	0.07162419183436661	0.022817712351014135	0.08173513431094377	0.0657059686475005	0.0063546013101856294	0.010722677693047897	-0.006888094061007209	-0.0017211666287748114	3.252445560244673e-05	-0.0023659974957266796	-0.003466039931963155	-0.0094752196162186	0.009670476912857934	0.019902424187320328	0.005966883769351258	0.01229304102123304	-0.014961199530419632	0.022814566910044586	-0.001301015666449073	0.048600474395483075	0.03721628877711035	0.01692754133400038	0.03548386488788974	-0.024991980673403896	0.02727667907068921	-0.02468228934935555	-0.024844450050908365	-0.0014067331103006656	0.0005862751483437466	-0.014013112041683673	0.010056667288725386	-0.011726870546827898	-0.002430073301989084	0.02455916449731772	0.008781008418654526	0.003968983957545175	0.009468022019519932	0.007443633479619618	0.03509865916558928	0.026022545484629164	0.014470275724143004	0.014034958719482704	-0.016375367728960942	0.011477639209984302	0.01651671050521601	0.01460698722319208	-0.009922908538562493	0.024934963348006708	-0.01109888541919336	0.015254898649782524	-0.023465246019778715	0.02574542235377303	-0.006071207745357777	0.029104939795905366	-0.01427432890685494	0.005360738476346018	-0.016738292337767975	0.02418051462415698	-0.031467633438688594	-0.013933415705055269	0.010698867013990736	-0.024378410022674026	-0.011686928432980876	0.02171962076135678	0.01077105084356884	-0.00916481193956482	-0.014843800785593638	-0.03733523068863053	-0.013358039261958528	0.013861234980945615	0.037508287167928825	-0.003604489911077057
9209	-0.27879836529695734	0.007871643537823545	-0.0021014053769288013	0.612278389967421	-0.0015605218559040022	0.012503319358618198	-0.007726162955914942	-0.019579236605538754	-0.04542026142436552	-0.03551937108130233	0.04717357186156211	-0.07765070877683698	0.07567007784690198	0.7654129650589918	0.024048225576702522	0.03485039202149229	0.11142461775435607	-0.023020452994007064	-0.05388931341577712	-0.002618293072548243	0.06711417857890115	0.010132125467567393	-0.022168673424881834	0.1186193735960497	-0.005610954789713773	-0.0009865436357234974	0.10197675249030938	-0.1136945598933121	0.013886551057727257	-0.030671133161012182	0.05730576596502264	0.06169403937260787	0.007090798185743857	-0.014741921848781644	-0.02438559787287474	0.017395059924411056	-0.04042334992017186	0.023922629302371292	0.031579720060238445	0.02125032785836134	-0.10488435524431115	0.020379130908378923	-0.015633667293668475	-0.008942674402265297	0.0036495747150200597	0.005315414104791221	0.017334338942913315	-0.0028303187907371815	0.020638232009060658	0.024804446711451756	0.04411702295082733	0.014984494456670168	0.011005933527937098	-0.00693850354921513	-0.03419683016881667	0.05211293442912583	0.025365015166323314	0.02341709752282893	0.09298880558847115	0.05045437171688884	0.00027679233297430133	0.029528721525283266	-0.009566240045413586	0.024399370764713046	0.003088685127002222	-0.010766905705812468	0.02629290436570344	0.019643500759180768	0.01032307067335504	0.01991149888953294	0.0038287234420693204	0.004245465546141959	-0.009510413752032328	0.02100229091551894	-0.023338593427165513	0.02894009494017756	0.023443382236595825	-0.0018861115125723747	0.0037737748774311058	0.025460727613729337	-0.01678705756058434	-0.004412517915403926	0.005032569639121194	-0.01014956442806933	0.021031117921504233	-0.021125110115297503	0.008472856627145737	0.004036354181127772	0.010327481214330643	-0.027486166955295453	-0.013176339216993103	-0.0032367399926841217	0.02077994288755934	-0.02645048720412041	-0.015475421950318835	-0.01564842600563211	-0.015827952445045108	-0.007081432187040095	0.004556189186318205	0.04684363870530724	0.027616716201720282	-0.017926240924490012	-0.014596358391790418	0.013969855607467958	0.033619268136382	0.0323659717021733	-0.0016147300472270352	0.016152223419340504	0.014220439987687905	0.03151260557913773	0.015493039002957778	0.02174262898374563	-0.006696408707746364	-0.010344878409889216	0.014245962901515707	-0.014852070722834334	0.013199347459514232	-0.013958314601665163	0.00496608532234169	0.061778316096636955	0.0032148631783704158	-0.0023436150955140705	-0.0073222679144840245	-0.04087655111661863	0.025174426929937405	-0.010530062339171704	0.04730167475367315	0.005628752692898834
2466	-0.29735475621654417	0.033067966942537046	-0.023809165209172995	0.6530120131518725	-0.010826020450801227	0.011214138136593126	-0.01839447526501777	-0.03476632339058169	-0.021291630878372592	-0.02500079245240073	0.04470137093817652	-0.08874008493868742	0.03530385003520146	0.7704569481585419	0.02852860757684291	0.015539793034020038	0.1386819161067352	0.009138526978017642	-0.028792420296289083	0.005614879187974912	0.027375822796035953	-0.007548570184474474	0.03077178723565665	0.16186659164771805	-0.004244537237893183	0.010235463143519804	0.11929647895375786	-0.10607400377560137	0.005647310022451923	-0.0014160698557164951	0.06899504997826984	0.05117078210327701	-0.004366408433587839	0.04081182800995461	0.02094707002878566	0.01664218117313609	-0.044820992879133784	0.012073714886968387	0.018632517786059174	0.002790867979111556	-0.07939727782095762	-0.01361609171950431	0.006410714755274122	-0.029135194274306452	0.01260129062281686	0.04393439716233231	0.014801282597655726	0.0066105332505435556	0.011086736551662256	0.013389728157443409	0.06256794674416868	0.026057374019214895	0.030604630074419662	0.009992778944612413	-0.011612819373218616	0.028813841840809647	0.06258144867512531	0.01983240997391318	0.07232311963548572	0.04954205145721097	0.0019496051715124068	0.0046328751722841295	-0.025758468168019962	-0.0059620082516263885	0.024048937463895168	0.0010040902946149464	0.02091885211342652	-0.006206992928690368	0.014790758280856995	-0.0049417354364593566	0.012863144257553328	0.004886418166586933	-0.008181826703630752	-0.005816876217579828	0.003095702113720419	0.041622146719101576	0.005842363882129	-0.013166678196022272	0.02685075658803197	-0.01190540611317755	-0.011725154071744792	0.010130833995217445	-0.04575970154972015	0.022925508528863752	0.01414695952636685	-0.023333941940015458	-0.002175353973330203	0.003262386022595694	0.013892022996120508	-0.011333397626773418	0.0019803576526714515	0.006151738971672958	0.033691836173314275	0.009570270184210678	0.015271118213593718	-0.01564142676823788	0.015524332015627251	0.011342943172712883	0.015360082944674107	0.027293049563554675	0.0056265055543456635	-0.01611657560886349	-0.03473587286395565	0.0009796178617063102	-0.015239629049344587	0.01800881935376326	0.010875210199422185	0.005065283146286051	-0.004309239053947155	0.021268367055075888	0.006495567127331872	0.018008774523000964	-0.0007460596124020719	0.003468877955874983	0.03536574160456508	0.0071561104400558045	-0.008562718589241382	-0.022590826421761863	0.024710476605062984	0.006142841366402482	0.022483659769126068	-0.007981223817784268	0.0194713970146234	-0.0049327448817346395	0.01957326568960229	-0.006789980846924427	0.024982132078232324	-0.012689582870107333
6579	-0.2835567754509596	0.009977939870917782	-0.011592478615439179	0.5962717740894833	-0.008347387816423888	0.0012237932963560844	0.026541050144312517	0.004689941179812996	-0.041895371232244086	-0.06756924340291055	0.0454260455752352	-0.060874871523833245	0.033379636348891	0.7980086404003575	0.014454078372472897	0.018771616610502872	0.12705208132749723	-0.01571154869314963	-0.016810367110136237	0.00039366167337929477	0.05013009418661428	-0.0025948722857812817	0.021887838739128484	0.11952229551326007	0.011446548765661233	0.013689771696757764	0.10989899985505719	-0.11400942416580087	0.007764356925493639	-0.009001588966034651	0.054331709190286695	0.03430537107716644	-0.0069918615058252335	0.020127016372435108	0.020229730004567882	0.03327003287511057	-0.030480254636041895	-0.0024191095924534214	0.016279094778951432	0.0023372009119377746	-0.10605845990606161	0.0071289629996881985	-0.0013163179512984931	-0.017981917715800225	-0.019354392761526742	0.03176072795142415	0.015304203708652292	0.008984883750079529	0.05120020259269717	0.0015612945774009363	0.03274449785282234	-0.011182147903908129	0.008755290995437441	0.006577653392969359	0.011960535130549562	0.03345427486084183	0.06513209635056219	-0.0028777517217365026	0.09858007625956766	0.03387546675226477	0.0066768037432635595	-0.011044118435407788	0.011284372071137156	0.0050819380171841354	-0.014444612950885338	-0.02722605936725252	0.03890526049100634	0.022779673183753152	-0.015954988087416872	0.042760077402705036	-0.031072544604884438	0.017310613095347496	-0.019331457011929763	0.03548327516332589	-0.019307489996112506	0.05714491433214552	0.010699442686253112	-0.00814124266713858	-0.004017604878993227	0.024579493949649815	-0.029598153578180967	-0.006180655629495366	0.014091461818712658	0.02132398522960708	-0.005051677825451658	-0.005933627999209852	0.013342350101118745	0.006941405253209221	-0.0026974934780445	0.011377443795410969	0.02963489872558902	-0.009990551841105286	0.019932494709168278	0.016110725586425546	0.015429045145637608	0.017111140489279024	0.02368494131494301	0.02658501640685827	-0.02653310418529418	0.0320970376849885	-0.007533506869706288	-0.036110897233150405	-0.0057379063336304124	0.015159146901148071	-0.018607336917983747	0.010433100929578136	-0.016556976253795257	0.013834988643243238	-0.0027953697624420815	0.034904857859444305	-0.00949744696887923	0.00600471414091339	-0.018191767924058813	-0.0014185260068599725	-0.014888632875027324	0.011789522391109374	-0.009363710408581392	-0.0034911386110571987	-0.002623138581754807	0.011156287286695755	0.013353247497773724	0.009368568287745635	-0.01276841717980521	-0.0021898960083215936	-0.005734435888178293	-0.021115018047045603	0.02298253430647846	-0.014461390212546048
2429	-0.2963494012609023	0.035196947708944416	0.012317440439395852	0.6031196644884423	0.0009453482692345115	0.011849992579550713	-0.02079642498265314	-0.018218441240760306	-0.029814269424774793	-0.048401848741598794	0.05831970023868899	-0.07775994667494185	0.06339756720571704	0.7835679897789141	0.022158278223704142	0.02532025000506615	0.11939612546740239	-0.01343253302296924	-0.050091138754009175	-0.01530778416430276	0.04768726180694376	0.01586555721253886	-0.017742531918906693	0.1286980061527867	0.022224247117335248	0.006950484648215114	0.1118688710873393	-0.13257969476505835	0.02961171836323755	-0.01524685622338619	0.03727489400192134	0.020607905629203376	-0.00376094526362195	-0.005384451975974537	0.012229973881852476	0.019688138831791324	-0.02285027718652153	0.02506122012348587	0.04514871875162215	-0.0005994329053378607	-0.08229877317656845	-0.00941806026911265	0.013396362494808994	-0.028580580102904405	-0.009359814131098244	0.005328475507493573	-0.012708882434943013	0.00015316480426470766	0.018353642464080496	0.000953923590886308	0.03205211741225902	0.047309778718590934	-0.0075318123655377005	-0.012762765546409522	-0.007625965918540709	0.048990497355279085	0.09846847432260052	0.028831635106654752	0.09761764015206294	0.06293215978242635	-0.026551894903815137	0.04619767658782048	0.01825939111658743	0.009725106928114192	0.005994028079618942	-0.03981297951876677	0.011839937116675064	-0.010777414448473006	0.01743989717839787	0.019312028953102956	-0.006192873138767758	0.002239163822829061	-0.0032175427206192157	0.024146539019712164	-0.02986235067107983	0.04901289128760288	0.014313240756932976	-0.005099940341625279	0.016925038602350423	0.007026979788482348	0.03514599209283888	-0.012207795917690648	-0.011260663849109556	0.0011923165328696548	0.03557202707359129	-0.014402122514001832	0.03164243035227095	-0.021063434907328434	-0.00809300279160602	0.004340803903466114	0.024806647561918062	0.02028867792184458	0.03113894407067225	-0.018688571464507895	0.0058574692888537245	0.008521522650299559	-0.012788845408706841	0.006325457836220271	0.008471077547320132	0.05107513165312085	0.009390917760592565	0.011886311117027178	-0.03603087028018296	0.013439641954939774	-0.0064255563419871355	-0.006463594579381783	-0.0013796880463773818	-0.012831549027943806	-0.017567532023803484	0.02982383485022698	-0.005330847093664678	-0.00332223526843702	-0.02786609207140426	-0.009300695421956228	-0.013037497140454345	-0.027988534662740948	-0.004978269527027004	0.027132367510313435	0.020445475855163223	0.00018097419025655056	0.005260266806760623	0.01354395968244373	0.011095118528983568	0.01148838058173705	-0.0203396352133196	0.026375370903492783	0.06024552702707454	-0.012042763491312706
533	-0.25827589648010457	0.03715426579177182	0.016055568963010795	0.6182161473140927	0.008937626686686673	0.03557780334495575	-0.009287451154221811	-0.018934091019777565	-0.041907196468372265	-0.06705399722143292	0.06267502631111412	-0.06256843072472432	0.07230405961848889	0.7761014359691801	0.03112368028623022	0.06113518813511066	0.12450342033251556	-0.003996536310991038	-0.058752173041123075	0.0008277664234470779	0.02109663538173023	-0.022900727181408592	0.009368331301520894	0.1437015355125774	-0.02191359568719514	0.009636228827188086	0.11945392990457002	-0.09901744174441918	0.009387159901242762	-0.0034112620107256096	0.05629312670781865	0.05571387200038657	-0.038187714519800645	0.01168178304252489	-0.017733624404434933	0.010195783378449425	-0.0315191929856103	0.004376957226941643	-0.008955014857819344	-0.009540013783585476	-0.07273560005839202	0.029897415937038367	0.010560284677466527	-0.02770642691141566	-0.009322164069799134	0.00434568889151592	0.010667976799451738	0.010779195857368903	0.05269798547443285	0.011901548300685719	0.05060894780976078	0.03335549679785212	0.026313738085645157	0.008379517484683912	0.03338332508029025	0.034122037151279504	0.057656575398650545	0.028196578965779505	0.08859233594636981	0.05496614853670949	0.01189210977302151	-0.0038270346124053742	0.03580585755188564	-0.0006652262697263616	0.0007634471743524253	-0.008950358449294638	0.007919832262928656	0.012937506715322756	-0.02515554916228035	-0.011593564157173938	-0.0214771466727213	0.005527115854751486	0.0215940705328922	0.016504006581399163	0.005920708940485807	0.05055060062020059	0.0045512580344914955	-0.000485501044456143	0.024881315869126668	0.0018174919104292924	-0.0019808124800696414	0.014895258640804055	-0.01818213139038437	0.013226580804770018	0.040195956003211596	-0.03352253109876517	-0.0063308624375961395	0.014123146389362701	0.02356639945106028	0.004175310854502767	0.019664779862688567	-0.0037526215721939704	-0.0033229850800544666	0.011987435892350523	0.01697162474848656	0.011636261937288997	-0.014989751052759653	0.01902682482673444	-0.0176161341486725	0.005639400114169015	0.004229903664546395	0.0065835366045632945	-0.013344229524744093	-0.003877309603828323	0.01621679139207901	0.01545671947852283	0.0011404465992342972	0.018449786760758733	0.0064449573517357545	0.026974870280004563	-0.013895812104125644	0.018851258520356625	0.014473161609767997	0.0034041558961852977	0.010635113261761172	-0.01700637518380999	-0.0006935423051387051	0.03249881581037091	0.0030714801797186316	0.039955093283009786	0.011825440469535167	0.014492199192149125	0.027648598593967705	0.005824131874941501	-0.014840240290896001	-0.030773002591832795	0.028091449156989058	0.009711186739240447
711	-0.2564087826498085	-0.001878343312749203	0.01537940944589226	0.615474888471991	-0.012352467544951886	0.009209073073554211	0.0028177459186884963	-0.018791967567058154	-0.030863321706571804	-0.03750174883854991	0.07500338615285662	-0.07368869978381697	0.05122928633058269	0.7859986178988383	0.02080027257212535	0.04058719624585936	0.09845039533493541	-0.035090699663709035	-0.05241594908466211	-0.007938366456777327	0.06434086985707753	0.020549418136104138	-0.013360399355834746	0.11612768013048644	0.01525213873674512	0.009508439325704453	0.10227393420319764	-0.08306650965600748	0.002754741954107606	0.006448619586684064	0.06006695101236295	0.03793938166897107	-0.010209545448163996	0.00043170197605079346	0.01697723433024463	0.030220884132538286	-0.021434170804013414	0.02502183383270323	0.0042792453415956486	-0.014601980280542704	-0.09550334985227012	0.002074220452777372	0.0015163768064744869	-0.037229725970843286	0.0206054250105178	0.007748517271646073	0.0062728384263351315	-0.002925263499850258	0.04185259630548543	-0.011033442456126447	0.06185837464155545	0.02083145687667374	0.03937858941606987	-0.0025474423454168787	-0.0039258575356341105	0.029560445985313533	0.061727357492324435	0.022470454989116935	0.06859716948504493	0.05542548010908207	0.008161761102962578	0.044212672411099024	0.009041416950066846	-0.01588586601986575	-0.011520594435670923	0.01085895784746103	0.018342986846513944	-0.014271728655739545	0.010509378620336693	0.021003749023841774	-0.008845529696972223	0.021263839334573306	0.010997071795765982	-0.0022811452909746784	-0.017268902886164263	0.04791861247509261	0.042057798902181046	-0.014901884795716339	0.011459910455786884	0.009337713763873504	0.017607903091233407	-0.014017810811778207	0.005480605367708538	0.013977126023280812	0.009967264778002161	-0.020292856451347315	0.009099174207318633	0.01826020111195593	-0.0012445079607300738	-0.022760181283932566	0.01586312166458704	0.005713334139949341	0.020682878516343112	0.012147139887723538	0.0006461975026832315	-0.02564013882386055	-0.012004572274323775	-0.0009449195572868291	0.018099272229533715	0.04009257191005421	0.0067717947723116645	0.004800119309508096	-0.025601071267568082	0.029791814974793204	-0.0007421252735799521	0.002397130714484103	-0.02814424353174748	0.0288456634571732	0.0007306691151725389	-0.008558877534221283	0.007231059470888841	0.016850846919918137	0.0028130383876681713	-0.011924530837691728	0.013174392475002917	0.015684678857081576	-0.019128424580786525	0.0026113429457262113	0.006412405967130895	0.03421735498278578	0.014965643900831133	-0.011285672048977527	-0.012284100828470848	0.011868042767886283	-0.0064866214663646116	-0.011702426120088052	0.023048310796276682	-0.006580470178574345
2160	-0.3117304289684596	0.012729078247163263	-0.0010830233525828165	0.6201986831788593	0.029304203564711643	0.010553121278941834	-0.005904165664732622	-0.005988223253544488	-0.048743090998278255	-0.06959252891050965	0.05550988838224707	-0.06402893317758324	0.07051301707219487	0.7841071188587172	0.027146497926897783	0.049865364632064146	0.1437382408924756	0.02710042558499964	-0.026250677358359672	-0.021417728802484583	0.03711246605377882	0.01436950390744158	0.002850554501542814	0.14401236087334396	0.01373168496926767	0.013600372503409576	0.11030646881180191	-0.10247161395018377	-0.01016575464391333	0.0015548402675772857	0.08290396794973928	0.04827841163998161	0.004488717374586465	0.030446114246368373	0.013516933657708553	0.006248502549286413	-0.0205617546752823	0.047246320695542375	0.019643701097012606	-0.009378972032462693	-0.10674389802592939	0.01125058869060908	0.011435565558013729	-0.04101344864143048	0.014215504061421505	0.009229539754412174	0.009695336352428129	0.004804294862920768	0.04248706631346931	0.018830735928531506	0.039510184733853024	-0.004617937828673886	-0.006393550340632081	-0.013165828865182588	-0.01966103538614837	0.04996399632936525	0.05455256398658706	0.0011937510756551268	0.08842364635786634	0.06907229204625513	0.020805229322583	0.013190367157977462	0.010144073247580723	0.016499807603559888	0.01564938130411039	-0.036899754175932706	0.03050134977004913	-0.00292679572886746	-0.010729885054560184	0.0001784823443572969	-0.022342981808634227	-0.010570929340966024	-0.004832274124699018	0.04117861409247923	-0.02510401224899274	0.034084196186391774	0.019979285575148574	-0.006710053632842171	0.008829102318712475	0.002267001679864205	0.01195297596973734	-0.022651157137753057	-0.02541247132886492	0.014135258848763531	0.05369707328397945	-0.038829449135109634	0.011610349484515791	-0.014767478490818135	-0.008344398972124575	-0.003099321142902427	0.012214060781923069	0.017109232989204852	-0.0049529189433453556	-0.003509022159035378	0.023692500134002363	-0.0072556965599339255	0.006104178433089964	0.00457725860261535	0.01604878658016013	0.029210380401664102	0.0031960742161687215	-0.005261643632581747	-0.016311469853283928	0.02521659492651594	-0.005619602232037259	0.012526600233192993	-0.018375607935094376	-0.002751475278406483	0.012239971084728341	0.04894125459075204	-0.02068419855917734	0.005709731685739457	-0.007972807478584124	-0.012809201844152622	0.05062820252060439	-0.0139546795427888	0.011845084001765009	0.020668758312545988	0.0007260637156023022	0.05168740367065958	-0.022000430007818515	0.016156149113666366	-0.006080522426444229	-0.016457071106637383	0.0070412127415381	0.03146749414239282	0.05039334857502471	-0.014944946470553095
2522	-0.27789442160477645	0.008329665244643802	0.024918776482919874	0.6225020038413152	0.011366154774939713	0.0048959366784783786	0.00012109934454358313	-0.01771421004143117	-0.03919864017606651	-0.04249859737123641	0.05320852769141455	-0.08689751752648307	0.05806906702815707	0.7827775911832643	0.022158033457068474	0.039356376299178084	0.1347240979662593	0.0061983654365228924	0.0009658035993820453	-0.021507200822819355	0.06249619413771188	0.00553775078046814	0.0081137612667495	0.10771781336495512	0.02230858064193852	0.03542764822757738	0.11379523697979345	-0.10967016487740142	0.03204935305376541	0.022837074993188277	0.08288824829018605	0.02423898225120705	-0.005792171005720161	-0.019656591794907384	0.01580830180628033	0.011091067179536564	-0.031013466821185363	0.019619883421015623	-0.003320486820093307	-0.027049158169228094	-0.08977059167792173	-0.007918451494918557	0.04066196902365125	-0.045706737734583586	0.023195139888499083	0.002774218163854138	0.0007363199808151376	0.013731764688867925	0.053880866148905755	0.024004656536935218	0.02222802345454651	0.02629505374828633	0.0012155026375440193	-0.025973499822504353	-0.011058482762828482	0.05193934959071316	0.04575512926311382	-0.008592209262402412	0.0807854269939842	0.042705824682327	0.008313590307279085	0.02726122765289265	-0.0011185810886904892	0.01886643071529066	0.04354853284686929	0.003345348416241534	-0.0018874609196073062	0.004859319420046752	0.0164524628382619	-0.01882492522087974	-0.04632029025732995	0.017460568712436095	0.00991192138328731	0.04642445051933475	-0.01431104479582879	0.01346373625174467	0.007011761153665057	-0.004500253095799271	0.0320571553494946	0.002539360095652333	-0.00885410642983957	-0.010576859306582292	-0.0035589390012312613	0.028128437532773127	0.003327086047366179	-0.019311687765243824	-0.00868778655753969	-0.01487809880618215	-0.011927477906417863	0.0005239745101344124	0.031191324336949183	-0.009961095830254028	-0.005101396298015985	-0.0144133864015073	0.007155363705801289	0.02980540814204004	0.02307454078799236	0.010500538197744363	-0.0015697962055238733	0.03825557870705946	0.009372069243132079	0.013120892706778662	0.002943763851848211	0.028786369479181086	-0.010665752649624449	0.022030729400585317	-0.0002050068676202073	0.01863156036180306	-0.006438508869440741	0.038668963547535	0.018365481426102753	0.010572289648040752	-0.009814561945844498	-8.592417890999832e-05	0.005916641005101934	0.041665285633881444	-0.02110868547383279	0.0030843088756222613	-0.01717409864703996	0.02756093912499196	0.028954726593200156	0.04183828102224287	-0.008765150747692001	-0.006059467284712611	-0.038304964649358	0.022725427138732917	0.04107567002538828	0.0009211376818633348
